srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_2.rt,key_resp_2.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,key_resp_2.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,text_10.stopped,key_resp_8.stopped,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,text_13.stopped,key_resp_9.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,FB1.started,FB1.stopped,key_resp_5.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block2.key_resp_5.rt,block2.key_resp_5.duration,FB2.started,FB2.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,FB3.started,FB3.stopped,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,FB4.started,FB4.stopped,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,FB5.started,FB5.stopped,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,FB6.started,FB6.stopped,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,FB7.started,FB7.stopped,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,FB8.started,FB8.stopped,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,FB9.started,FB9.stopped,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,FB10.started,FB10.stopped,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,FB11.started,FB11.stopped,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,FB12.started,FB12.stopped,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,DST_097_M_NUT.png,0,1,A,A,up,N,W,O,O,K,O,1,n,17,17,0,n,1,,,,,1.9960836998652667,None,,,,,,,,,down,0,1.335967999882996,None,,,,,,,,,,,,,0,17,17,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1359.9637117998209,,,,,,,,,1359.961777199991,1359.9637117998209,1361.4252170999534,1361.4252170999534,1361.9252231998835,1361.9252231998835,1362.6751810999122,1362.6751810999122,1363.1752043999732,1363.1752043999732,1363.1752043999732,1363.1752043999732,1363.1752043999732,1363.1752043999732,1363.1752043999732,1363.1752043999732,1363.1752043999732,3.2489109998568892,3.266536899842322,1363.3747554000001,1363.3747554000001,1363.3747554000001,1363.3747554000001,1363.3747554000001,1363.3747554000001,1363.3747554000001,,1365.17668519984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.9960836998652667,None,1365.1798794998322,1365.1915125998203,1365.1915125998203,1366.5431541998405,down,0,1.335967999882996,None,1366.547419999959,1366.5581352999434,1367.097541199997,1367.0430452998262,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
1,DST_086_M_NUT.png,0,1,J,J,up,O,O,N,Z,O,V,1,n,18,18,0,x,0,,,,,1.8704398998524994,None,,,,,,,,,up,1,2.6906745999585837,None,,,,,,,,,,,,,0,18,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1367.097541199997,,,,,,,,,1367.0960142000113,1367.097541199997,1368.5583319999278,1368.5583319999278,1369.0583577998914,1369.0583577998914,1369.8083237998653,1369.8083237998653,1370.308170999866,1370.308170999866,1370.308170999866,1370.308170999866,1370.308170999866,1370.308170999866,1370.308170999866,1370.308170999866,1370.308170999866,3.2482674000784755,3.2655507000163198,1370.5081484999973,1370.5081484999973,1370.5081484999973,1370.5081484999973,1370.5081484999973,1370.5081484999973,1370.5081484999973,,1372.195313199889,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,1.8704398998524994,None,1372.1964703998528,1372.2112185000442,1372.2112185000442,1374.9099703999236,up,1,2.6906745999585837,None,1374.914470099844,1374.9249209000263,1375.4838399998844,1375.4090145998634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
1,DST_183_F_NUT.png,0,0,Y,A,down,O,Z,W,O,O,X,2,x,19,19,0,x,1,,,,,1.2733634999021888,None,,,,,,,,,down,1,1.1177173000760376,None,,,,,,,,,,,,,0,19,19,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1375.4838399998844,,,,,,,,,1375.4798085000366,1375.4838399998844,1376.9248846999835,1376.9248846999835,1377.4249159998726,1377.4249159998726,1378.1748804999515,1378.1748804999515,1378.6760533000343,1378.6760533000343,1378.6760533000343,1378.6760533000343,1378.6760533000343,1378.6760533000343,1378.6760533000343,1378.6760533000343,1378.6760533000343,3.248183599906042,3.2662446999456733,1378.8748526999261,1378.8748526999261,1378.8748526999261,1378.8748526999261,1378.8748526999261,1378.8748526999261,1378.8748526999261,,1379.9600710000377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.2733634999021888,None,1379.963611099869,1379.974589999998,1379.974589999998,1381.1107469999697,down,1,1.1177173000760376,None,1381.111976099899,1381.1250789000187,1381.6250813999213,1381.609712400008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.6101861998904,1381.6110892998986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381.6112236999907,1381.6250813999213,1381.6250813999213,1386.1268618998583,space,4.491918900050223,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
1,DST_086_M_HPY.png,1,1,V  H  Y  M  B,G,down,X,O,W,O,K,O,7,x,0,0,0,,,,,,,,,None,0,,,,,,,,,,,up,0,1.679238700075075,None,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.2575423999224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1386.2543723999988,1386.2575423999224,1387.6416109998245,1387.6416109998245,1389.6415879998822,1389.6415879998822,1392.1415418998804,1392.1415418998804,1392.6414862000383,1392.6414862000383,1392.6414862000383,1392.6414862000383,1392.6414862000383,1392.6414862000383,1392.6414862000383,1392.6414862000383,1392.6414862000383,6.497962800087407,6.515618599951267,1392.8414628000464,1392.8414628000464,1392.8414628000464,1392.8414628000464,1392.8414628000464,1392.8414628000464,1392.8414628000464,1394.8261283000465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1394.8472839999013,None,0,1394.8348135999404,1394.8472839999013,1394.8472839999013,1396.5420679999515,up,0,1.679238700075075,None,1396.5447160999756,1396.557470999891,1397.1367633000482,1397.0425578998402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
1,DST_013_M_NUT.png,0,1,J  Z  G  C  T,K,down,N,O,V,W,O,O,5,n,1,1,0,,,,,,,,,n,1,1.140426800120622,None,,,,,,,,,down,1,1.021203299984336,None,,,,,,,,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.1367633000482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1397.1342209998984,1397.1367633000482,1398.540788399987,1398.540788399987,1400.5414408999495,1400.5414408999495,1403.041354099987,1403.041354099987,1403.5410865999293,1403.5410865999293,1403.5410865999293,1403.5410865999293,1403.5410865999293,1403.5410865999293,1403.5410865999293,1403.5410865999293,1403.5410865999293,6.482625999953598,6.499701899942011,1403.7577996999025,1403.7577996999025,1403.7577996999025,1403.7577996999025,1403.7577996999025,1403.7577996999025,1403.7577996999025,1404.6928713999223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1404.6980167999864,1404.70761459996,1404.70761459996,1405.7439891998656,down,1,1.021203299984336,None,1405.7511662000325,1405.7573193998542,1406.3266175000463,1406.2420010999776,1.140426800120622,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
1,DST_131_F_NUT.png,0,0,F  M  C  P  J,O,down,O,H,O,W,X,O,6,x,2,2,0,,,,,,,,,x,1,0.7821122000459582,None,,,,,,,,,down,1,1.3806396999862045,None,,,,,,,,,,,,,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.3266175000463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1406.324017399922,1406.3266175000463,1407.7576129999943,1407.7576129999943,1409.7576535998378,1409.7576535998378,1412.2578761000186,1412.2578761000186,1412.7576176000293,1412.7576176000293,1412.7576176000293,1412.7576176000293,1412.7576176000293,1412.7576176000293,1412.7576176000293,1412.7576176000293,1412.7576176000293,6.497104599839076,6.514197599841282,1412.9576212000102,1412.9576212000102,1412.9576212000102,1412.9576212000102,1412.9576212000102,1412.9576212000102,1412.9576212000102,1413.5428885999136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1413.5473442999646,1413.557171799941,1413.557171799941,1414.9434360999148,down,1,1.3806396999862045,None,1414.9443594999611,1414.9572703999002,1415.5317782999482,1415.4421627998818,0.7821122000459582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
1,DST_162_F_HPY.png,1,0,C  P  M  K  A,K,up,O,K,O,X,O,W,8,x,3,3,0,,,,,,,,,x,1,1.251259099924937,None,,,,,,,,,up,1,1.4153259999584407,None,,,,,,,,,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.5317782999482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1415.529245099984,1415.5317782999482,1416.9576361998916,1416.9576361998916,1418.9443069999106,1418.9443069999106,1421.457553199958,1421.457553199958,1421.9573786000255,1421.9573786000255,1421.9573786000255,1421.9573786000255,1421.9573786000255,1421.9573786000255,1421.9573786000255,1421.9573786000255,1421.9573786000255,6.496978800045326,6.514635300030932,1422.1575380000286,1422.1575380000286,1422.1575380000286,1422.1575380000286,1422.1575380000286,1422.1575380000286,1422.1575380000286,1423.2260978999548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1423.2298731999472,1423.2408769000322,1423.2408769000322,1424.6592019998934,up,1,1.4153259999584407,None,1424.659959099954,1424.6737456999253,1425.2431452998426,1425.1580461999401,1.251259099924937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
1,DST_137_F_NUT.png,0,0,J  Y  T  G  V,T,up,O,N,O,V,Z,O,6,n,4,4,0,,,,,,,,,x,0,1.2527346001006663,None,,,,,,,,,up,1,1.929279499920085,None,,,,,,,,,,,,,0,4,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.2431452998426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1425.2404512998182,1425.2431452998426,1426.6739085998852,1426.6739085998852,1428.674006999936,1428.674006999936,1431.1739558000118,1431.1739558000118,1431.6739341998473,1431.6739341998473,1431.6739341998473,1431.6739341998473,1431.6739341998473,1431.6739341998473,1431.6739341998473,1431.6739341998473,1431.6739341998473,6.4980318997986615,6.515309899812564,1431.8739646000322,1431.8739646000322,1431.8739646000322,1431.8739646000322,1431.8739646000322,1431.8739646000322,1431.8739646000322,1432.9408976000268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,1432.9421542000491,1432.9588060998358,1432.9588060998358,1434.8931487000082,up,1,1.929279499920085,None,1434.8939364999533,1434.906916799955,1435.482837999938,1435.3916173998732,1.2527346001006663,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
1,DST_097_M_HPY.png,1,1,C  R  B  D  A,C,up,H,N,O,O,V,O,7,n,5,5,0,,,,,,,,,n,1,1.4483640000689775,None,,,,,,,,,up,1,1.0401423999574035,None,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.482837999938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.4796449998394,1435.482837999938,1436.907292699907,1436.907292699907,1438.907277100021,1438.907277100021,1441.407255299855,1441.407255299855,1441.9072596998885,1441.9072596998885,1441.9072596998885,1441.9072596998885,1441.9072596998885,1441.9072596998885,1441.9072596998885,1441.9072596998885,1441.9072596998885,6.497357500018552,6.514942500041798,1442.1070554000326,1442.1070554000326,1442.1070554000326,1442.1070554000326,1442.1070554000326,1442.1070554000326,1442.1070554000326,1443.3585005998611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1443.361165799899,1443.3737063000444,1443.3737063000444,1444.425079099834,up,1,1.0401423999574035,None,1444.4254605998285,1444.4400927999523,1445.0169171998277,1444.9250741000287,1.4483640000689775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
1,DST_025_F_NUT.png,0,0,K  V  B  Y  A,Y,up,K,H,O,N,O,O,6,n,6,6,0,,,,,,,,,n,1,0.8935900998767465,None,,,,,,,,,up,1,0.9836438000202179,None,,,,,,,,,,,,,0,6,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.0169171998277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445.01281929994,1445.0169171998277,1446.4407236999832,1446.4407236999832,1448.440711800009,1448.440711800009,1450.9406458998565,1450.9406458998565,1451.4403013000265,1451.4403013000265,1451.4403013000265,1451.4403013000265,1451.4403013000265,1451.4403013000265,1451.4403013000265,1451.4403013000265,1451.4403013000265,6.498467999976128,6.515873800031841,1451.6402898000088,1451.6402898000088,1451.6402898000088,1451.6402898000088,1451.6402898000088,1451.6402898000088,1451.6402898000088,1452.3429419000167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1452.3473850998562,1452.356856700033,1452.356856700033,1453.3423416998703,up,1,0.9836438000202179,None,1453.3430494999047,1453.35660859989,1453.940836600028,1453.8412828999572,0.8935900998767465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
1,DST_157_F_HPY.png,1,0,S  A  F  K  D,K,up,O,O,V,O,Z,N,8,n,7,7,0,,,,,,,,,n,1,1.270291900029406,None,,,,,,,,,up,1,1.4944798999931663,None,,,,,,,,,,,,,0,7,7,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.940836600028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.937383600045,1453.940836600028,1455.356987999985,1455.356987999985,1457.356852900004,1457.356852900004,1459.8568000998348,1459.8568000998348,1460.3568135998212,1460.3568135998212,1460.3568135998212,1460.3568135998212,1460.3568135998212,1460.3568135998212,1460.3568135998212,1460.3568135998212,1460.3568135998212,6.497740300139412,6.515061000129208,1460.5567891998217,1460.5567891998217,1460.5567891998217,1460.5567891998217,1460.5567891998217,1460.5567891998217,1460.5567891998217,1461.6405533999205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1461.6417232998647,1461.65646139998,1461.65646139998,1463.1589883998968,up,1,1.4944798999931663,None,1463.1598534998484,1463.1731314999051,,1463.6599186998792,1.270291900029406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
1,DST_115_M_NUT.png,0,1,Q  B  K  Y  F,B,up,K,X,O,V,O,O,5,x,8,8,0,,,,,,,,,x,1,0.8905740000773221,None,,,,,,,,,up,1,1.2231525999959558,None,,,,,,,,,,,,,0,8,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.747353499988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.7403942998499,1463.747353499988,1465.1598213999532,1465.1598213999532,1467.1596831998322,1467.1596831998322,1469.6730440999381,1469.6730440999381,1470.1601434999611,1470.1601434999611,1470.1601434999611,1470.1601434999611,1470.1601434999611,1470.1601434999611,1470.1601434999611,1470.1601434999611,1470.1601434999611,6.484440699918196,6.501627699937671,1470.3730021999218,1470.3730021999218,1470.3730021999218,1470.3730021999218,1470.3730021999218,1470.3730021999218,1470.3730021999218,1471.058715699939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1471.0598603000399,1471.0729783000425,1471.0729783000425,1472.30722409999,up,1,1.2231525999959558,None,1472.307566500036,1472.322959800018,1472.8949730999302,1472.8072689999826,0.8905740000773221,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP36,001,2026-01-27_17h28.52.089,WM-Letters,2024.2.4,61.032734912923786,2026-01-27 17h29.28.997879 +0530,
