srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,key_resp_2.stopped,text_10.stopped,key_resp_8.stopped,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,key_resp_5.stopped,text_13.stopped,key_resp_9.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,DST_009_F_NUT.png,0,0,R  B  K  F  G,G,up,O,H,O,X,W,O,6,x,14,4,1,,,,,,,,,x,1,1.319247099920176,None,down,0,1.777600400033407,None,,,,,,,,,,,,,1,4,14,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289.0115686999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.99948009999935,289.0115686999634,290.461424899986,290.461424899986,292.4613940999843,292.4613940999843,294.96133319998626,294.96133319998626,295.46134689997416,295.46134689997416,295.46134689997416,295.46134689997416,295.46134689997416,295.46134689997416,295.46134689997416,295.46134689997416,295.46134689997416,6.4827931999461725,6.499695500009693,295.6613367999671,295.6613367999671,295.6613367999671,295.6613367999671,295.6613367999671,295.6613367999671,295.6613367999671,296.79518849996384,x,1,1.319247099920176,None,296.79770280001685,296.81131929997355,297.2946313000284,297.2946313000284,297.3113089000108,299.0784992000554,down,0,1.777600400033407,None,299.07880819996353,299.0946235000156,299.64461620000657,299.5782195000211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
1,DST_135_F_NUT.png,0,0,C  O  D  K  F,K,up,Z,O,O,N,O,V,6,n,15,5,1,,,,,,,,,n,1,0.8346657999791205,None,up,1,0.9340165000176057,None,,,,,,,,,,,,,1,5,15,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.64461620000657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.626429200056,299.64461620000657,301.0779289000202,301.0779289000202,303.0778839000268,303.0778839000268,305.5778529000236,305.5778529000236,306.0778386000311,306.0778386000311,306.0778386000311,306.0778386000311,306.0778386000311,306.0778386000311,306.0778386000311,306.0778386000311,306.0778386000311,6.482637299923226,6.4995274998946115,306.2778431000188,306.2778431000188,306.2778431000188,306.2778431000188,306.2778431000188,306.2778431000188,306.2778431000188,306.92844499996863,n,1,0.8346657999791205,None,306.9297835000325,306.9445002999855,307.42782690003514,307.42782690003514,307.44448649999686,308.3783241000492,up,1,0.9340165000176057,None,308.37990120006725,308.3944761999883,308.9444719000021,308.878069999977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
1,DST_010_M_HPY.png,0,1,Z  C  T  P  K,Z,up,O,X,W,O,O,Z,5,x,16,6,1,,,,,,,,,x,1,1.170444400049746,None,up,1,0.9397886999649927,None,,,,,,,,,,,,,1,6,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.9444719000021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308.93174579995684,308.9444719000021,310.37777320004534,310.37777320004534,312.37776199996006,312.37776199996006,314.877707800013,314.877707800013,315.37770980002824,315.37770980002824,315.37770980002824,315.37770980002824,315.37770980002824,315.37770980002824,315.37770980002824,315.37770980002824,315.37770980002824,6.482664400013164,6.499556399998255,315.5776907999534,315.5776907999534,315.5776907999534,315.5776907999534,315.5776907999534,315.5776907999534,315.5776907999534,316.561575800064,x,1,1.170444400049746,None,316.562918700045,316.57767160004005,317.0610033000121,317.0610033000121,317.07767340005375,318.0115580999991,up,1,0.9397886999649927,None,318.0118706000503,318.02766340004746,318.57767060003243,318.51130979997106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
1,DST_145_F_NUT.png,0,0,Y  B  T  Z  G,L,down,H,O,O,K,X,O,6,x,17,7,1,,,,,,,,,x,1,0.7282744999974966,None,up,0,1.0136850000126287,None,,,,,,,,,,,,,1,7,17,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.57767060003243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318.56349910004064,318.57767060003243,320.0109674000414,320.0109674000414,322.0109545000596,322.0109545000596,324.5108932000585,324.5108932000585,325.01091159996577,325.01091159996577,325.01091159996577,325.01091159996577,325.01091159996577,325.01091159996577,325.01091159996577,325.01091159996577,325.01091159996577,6.482620700029656,6.499542800011113,325.210879100021,325.210879100021,325.210879100021,325.210879100021,325.210879100021,325.210879100021,325.210879100021,325.74479250004515,x,1,0.7282744999974966,None,325.7461396000581,325.76087650004774,326.2442153999582,326.2442153999582,326.26086330006365,327.2614996000193,up,0,1.0136850000126287,None,327.2631618999876,327.2775693000294,327.82751770003233,327.7611524000531,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
1,DST_149_F_NUT.png,0,0,I  P  S  K  D,S,up,W,N,V,O,O,O,6,n,18,8,1,,,,,,,,,n,1,1.5842041000723839,None,up,1,0.9126458000391722,None,,,,,,,,,,,,,1,8,18,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.82751770003233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.81350190006196,327.82751770003233,329.26082710002083,329.26082710002083,331.26080399996135,331.26080399996135,333.7607498000143,333.7607498000143,334.2607408000622,334.2607408000622,334.2607408000622,334.2607408000622,334.2607408000622,334.2607408000622,334.2607408000622,334.2607408000622,334.2607408000622,6.482526800013147,6.4995967000722885,334.46074799995404,334.46074799995404,334.46074799995404,334.46074799995404,334.46074799995404,334.46074799995404,334.46074799995404,335.8612482000608,n,1,1.5842041000723839,None,335.86260270001367,335.8773815999739,336.36070269998163,336.36070269998163,336.37735660001636,337.277977699996,up,1,0.9126458000391722,None,337.2795638999669,337.2940155999968,337.84402049996424,337.77759720000904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
1,DST_128_F_NUT.png,0,0,H  Y  M  K  D,B,down,O,W,N,O,Z,O,6,n,19,9,1,,,,,,,,,n,1,0.9288916999939829,None,up,0,1.0161297000013292,None,,,,,,,,,,,,,1,9,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.84402049996424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.82571560004726,337.84402049996424,339.2773323999718,339.2773323999718,341.27731050003786,341.27731050003786,343.7772641000338,343.7772641000338,344.2772595999995,344.2772595999995,344.2772595999995,344.2772595999995,344.2772595999995,344.2772595999995,344.2772595999995,344.2772595999995,344.2772595999995,6.482568299979903,6.499480600003153,344.4772544000298,344.4772544000298,344.4772544000298,344.4772544000298,344.4772544000298,344.4772544000298,344.4772544000298,345.21121290000156,n,1,0.9288916999939829,None,345.212562300032,345.2272841000231,345.7105792000657,345.7105792000657,345.72723660001066,346.7278936000075,up,0,1.0161297000013292,None,346.7295253999764,346.7439242999535,347.2938862000592,347.2276541000465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
1,DST_135_F_NUT.png,0,0,C  O  D  K  F,K,up,Z,O,O,N,O,V,6,n,20,0,2,,,,,,,,,n,1,1.171938500017859,None,up,1,0.9564116999972612,None,,,,,,,,,,,,,2,0,20,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.2938862000592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.2770393999526,347.2938862000592,348.7271925000241,348.7271925000241,350.7271699999692,350.7271699999692,353.2271404999774,353.2271404999774,353.72712479997426,353.72712479997426,353.72712479997426,353.72712479997426,353.72712479997426,353.72712479997426,353.72712479997426,353.72712479997426,353.72712479997426,6.482520899968222,6.499494599993341,353.927121500019,353.927121500019,353.927121500019,353.927121500019,353.927121500019,353.927121500019,353.927121500019,354.91103449999355,n,1,1.171938500017859,None,354.9123915999662,354.92713139997795,355.41042390000075,355.41042390000075,355.427113099955,356.37772940006107,up,1,0.9564116999972612,None,356.37934670003597,356.39377359999344,356.94374480005354,356.877418100019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
1,DST_015_M_HPY.png,0,1,Z  H  D  P  L,H,up,O,X,O,Z,W,O,5,x,21,1,2,,,,,,,,,x,1,0.740165299968794,None,up,1,0.8143997000297531,None,,,,,,,,,,,,,2,1,21,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.94374480005354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.9252907000482,356.94374480005354,358.377051700023,358.377051700023,360.37700630002655,360.37700630002655,362.87699080002494,362.87699080002494,363.3769888000097,363.3769888000097,363.3769888000097,363.3769888000097,363.3769888000097,363.3769888000097,363.3769888000097,363.3769888000097,363.3769888000097,6.482557900017127,6.499507600092329,363.57696370000485,363.57696370000485,363.57696370000485,363.57696370000485,363.57696370000485,363.57696370000485,363.57696370000485,364.1275707000168,x,1,0.740165299968794,None,364.1289289999986,364.14366900001187,364.62696490006056,364.62696490006056,364.64359999995213,365.44426480005495,up,1,0.8143997000297531,None,365.44733410002664,365.46029029996134,365.960233699996,365.9439469999634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.94403869996313,365.960233699996,365.960233699996,430.74308899999596,space,64.76986910006963,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
1,DST_142_F_HPY.png,1,0,C,C,up,O,O,N,H,K,O,4,n,0,0,0,n,1,1.2070765000535175,None,,,,,,,,,,,,,up,1,1.4688424000050873,None,,,,,,,,,,,,,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.892572700046,,,,,,,,,430.8815481000347,430.892572700046,432.24254570004996,432.24254570004996,432.7425396000035,432.7425396000035,433.49251799995545,433.49251799995545,433.9925222999882,433.9925222999882,433.9925222999882,433.9925222999882,433.9925222999882,433.9925222999882,433.9925222999882,433.9925222999882,433.9925222999882,3.2327477000653744,3.24965830007568,434.1925193000352,434.1925193000352,434.1925193000352,434.1925193000352,434.1925193000352,434.1925193000352,434.1925193000352,435.20969389996026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.2070765000535175,None,435.21237329998985,435.2258487000363,435.2258487000363,436.7096596000483,up,1,1.4688424000050873,None,436.71205640002154,436.72580170002766,437.2758108000271,437.20938350004144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
1,DST_026_M_NUT.png,0,1,K,O,down,O,H,O,X,K,O,1,x,1,1,0,n,0,0.9741537999361753,None,,,,,,,,,,,,,down,1,1.985389000037685,None,,,,,,,,,,,,,0,1,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.2758108000271,,,,,,,,,437.26023410004564,437.2758108000271,438.70911960001104,438.70911960001104,439.20909420005046,439.20909420005046,439.9590579000069,439.9590579000069,440.45906879997347,440.45906879997347,440.45906879997347,440.45906879997347,440.45906879997347,440.45906879997347,440.45906879997347,440.45906879997347,440.45906879997347,3.232739200000651,3.2496298999758437,440.65907910000533,440.65907910000533,440.65907910000533,440.65907910000533,440.65907910000533,440.65907910000533,440.65907910000533,441.4429512000643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0,0.9741537999361753,None,441.4445579999592,441.45905800000764,441.45905800000764,443.4595513000386,down,1,1.985389000037685,None,443.45983860001434,443.4756795000285,444.0423426000634,443.9592951000668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
1,DST_065_F_HPY.png,1,0,H,N,down,O,N,Z,O,O,W,4,n,2,2,0,n,1,1.4667223000433296,None,,,,,,,,,,,,,down,1,1.4873433000175282,None,,,,,,,,,,,,,0,2,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444.0423426000634,,,,,,,,,444.0295750000514,444.0423426000634,445.4589923999738,445.4589923999738,445.95899359998293,445.95899359998293,446.7089826000156,446.7089826000156,447.208986200043,447.208986200043,447.208986200043,447.208986200043,447.208986200043,447.208986200043,447.208986200043,447.208986200043,447.208986200043,3.2327259000157937,3.2496824000263587,447.40896929998416,447.40896929998416,447.40896929998416,447.40896929998416,447.40896929998416,447.40896929998416,447.40896929998416,448.6763140000403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.4667223000433296,None,448.67812229995616,448.69228860002477,448.69228860002477,450.192761000013,down,1,1.4873433000175282,None,450.19305959995836,450.20892730006017,450.7755879999604,450.6925450999988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
1,DST_137_F_HPY.png,1,0,K,K,up,N,W,O,V,O,O,4,n,3,3,0,x,0,1.8693442000076175,None,,,,,,,,,,,,,up,1,1.745968500035815,None,,,,,,,,,,,,,0,3,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450.7755879999604,,,,,,,,,450.76420289999805,450.7755879999604,452.1922198999673,452.1922198999673,452.69221490004566,452.69221490004566,453.4422027999535,453.4422027999535,453.9421877999557,453.9421877999557,453.9421877999557,453.9421877999557,453.9421877999557,453.9421877999557,453.9421877999557,453.9421877999557,453.9421877999557,3.2327283000340685,3.249629699974321,454.14219969999976,454.14219969999976,454.14219969999976,454.14219969999976,454.14219969999976,454.14219969999976,454.14219969999976,455.82610189996194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,0,1.8693442000076175,None,455.82724570005666,455.84211830003187,455.84211830003187,457.5926403000485,up,1,1.745968500035815,None,457.5929325000616,457.6088047999656,458.1588778999867,458.0923717999831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
1,DST_183_F_NUT.png,0,0,Y,A,down,O,Z,W,O,O,X,2,x,4,4,0,x,1,1.238016700022854,None,,,,,,,,,,,,,down,1,1.2357891000574455,None,,,,,,,,,,,,,0,4,4,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,458.1588778999867,,,,,,,,,458.14688779995777,458.1588778999867,459.59210050001275,459.59210050001275,460.0921053000493,460.0921053000493,460.84206140006427,460.84206140006427,461.3420641999692,461.3420641999692,461.3420641999692,461.3420641999692,461.3420641999692,461.3420641999692,461.3420641999692,461.3420641999692,461.3420641999692,3.232733199954964,3.249620399903506,461.5420503000496,461.5420503000496,461.5420503000496,461.5420503000496,461.5420503000496,461.5420503000496,461.5420503000496,462.59256540006027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.238016700022854,None,462.59439330000896,462.6087019999977,462.6087019999977,463.85924989997875,down,1,1.2357891000574455,None,463.8595439000055,463.8753579000477,464.42533680005,464.3589344000211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP21,001,2026-01-16_13h46.00.394,WM-Letters,2024.2.4,61.21048634654897,2026-01-16 13h47.12.902880 +0530,
