srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_8.keys,key_resp_8.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,key_resp_2.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,text_10.stopped,key_resp_8.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_12.stopped,text_13.started,key_resp_9.started,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,FB1.started,FB1.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,FB2.started,FB2.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,FB3.started,FB3.stopped,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,key_resp_5.stopped,FB4.started,FB4.stopped,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,FB5.started,FB5.stopped,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,FB6.started,FB6.stopped,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,FB7.started,FB7.stopped,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,FB8.started,FB8.stopped,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,FB9.started,FB9.stopped,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,FB10.started,FB10.stopped,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,FB11.started,FB11.stopped,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,block12.key_resp_5.rt,block12.key_resp_5.duration,FB12.started,FB12.stopped,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,DST_183_F_NUT.png,0,0,H,J,down,O,O,Z,V,O,X,2,x,100,0,10,None,0,None,0,,,,,,,,,,,,,,,,,,,,,10,0,100,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1240.4274914998095,,,,,,,,,1240.4245245000347,1240.4274914998095,1241.8715878999792,1241.8715878999792,1242.371601199964,1242.371601199964,1243.121579400031,1243.121579400031,1243.6216052998789,1243.6216052998789,1243.6216052998789,1243.6216052998789,1243.6216052998789,1243.6216052998789,1243.6216052998789,1243.6216052998789,1243.6216052998789,3.245654500089586,3.2630255999974906,1243.8215840000194,1243.8215840000194,1243.8215840000194,1243.8215840000194,1243.8215840000194,1243.8215840000194,1243.8215840000194,1245.821587299928,1245.8058322998695,None,0,1245.8096515999641,1245.821587299928,1246.3215665998869,1246.3215665998869,1246.3215665998869,1249.3215157999657,1249.3215157999657,1249.3056528999005,None,0,1249.306473699864,1249.3215157999657,1249.8605390999,1249.8056367998943,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP31,001,2026-01-22_11h26.18.477,WM-Letters,2024.2.4,61.186928519975496,2026-01-22 11h26.32.011043 +0530,
1,DST_016_M_NUT.png,0,1,A,H,down,O,K,O,H,O,N,1,n,101,1,10,None,0,None,0,,,,,,,,,,,,,,,,,,,,,10,1,101,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1249.8605390999,,,,,,,,,1249.856529199984,1249.8605390999,1251.30480849999,1251.30480849999,1251.821437999839,1251.821437999839,1252.5714538998436,1252.5714538998436,1253.071419699816,1253.071419699816,1253.071419699816,1253.071419699816,1253.071419699816,1253.071419699816,1253.071419699816,1253.071419699816,1253.071419699816,3.2488795001991093,3.266192000126466,1253.2714293999597,1253.2714293999597,1253.2714293999597,1253.2714293999597,1253.2714293999597,1253.2714293999597,1253.2714293999597,1255.2714306998532,1255.2555599999614,None,0,1255.2593245999888,1255.2714306998532,1255.7547377999872,1255.7547377999872,1255.7713721999899,1258.7546905998606,1258.7546905998606,1258.7389862998389,None,0,1258.739816099871,1258.7546905998606,1259.294329999946,1259.2388375999872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP31,001,2026-01-22_11h26.18.477,WM-Letters,2024.2.4,61.186928519975496,2026-01-22 11h26.32.011043 +0530,
1,DST_142_F_NUT.png,0,0,B,M,down,O,W,O,O,K,X,2,x,102,2,10,None,0,None,0,,,,,,,,,,,,,,,,,,,,,10,2,102,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1259.294329999946,,,,,,,,,1259.2913573000114,1259.294329999946,1260.7714213000145,1260.7714213000145,1261.254691499984,1261.254691499984,1262.0213694998529,1262.0213694998529,1262.522685199976,1262.522685199976,1262.522685199976,1262.522685199976,1262.522685199976,1262.522685199976,1262.522685199976,1262.522685199976,1262.522685199976,3.24908860004507,3.2673392998985946,1262.7045765998773,1262.7045765998773,1262.7045765998773,1262.7045765998773,1262.7045765998773,1262.7045765998773,1262.7045765998773,1264.7211938998662,1264.7052734999452,None,0,1264.7085662998725,1264.7211938998662,1265.204486399889,1265.204486399889,1265.221139999805,1268.2044599000365,1268.2044599000365,1268.1885089999996,None,0,1268.189231999917,1268.2044599000365,1268.7551321999636,1268.6884686998092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP31,001,2026-01-22_11h26.18.477,WM-Letters,2024.2.4,61.186928519975496,2026-01-22 11h26.32.011043 +0530,
1,DST_026_M_NUT.png,0,1,K,A,down,K,O,O,X,O,H,1,x,103,3,10,None,0,None,0,,,,,,,,,,,,,,,,,,,,,10,3,103,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1268.7551321999636,,,,,,,,,1268.750778999878,1268.7551321999636,1270.2045380999334,1270.2045380999334,1270.7045082999393,1270.7045082999393,1271.4544857,1271.4544857,1271.954482199857,1271.954482199857,1271.954482199857,1271.954482199857,1271.954482199857,1271.954482199857,1271.954482199857,1271.954482199857,1271.954482199857,3.2324645000044256,3.2498532000463456,1272.154446200002,1272.154446200002,1272.154446200002,1272.154446200002,1272.154446200002,1272.154446200002,1272.154446200002,1274.1544488999061,1274.138624300016,None,0,1274.1423384998925,1274.1544488999061,1274.6372849999461,1274.6372849999461,1274.65403399989,1277.6378222999629,1277.6378222999629,1277.6220922998618,None,0,1277.6230001000222,1277.6378222999629,1278.1900074000005,1278.1219867998734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP31,001,2026-01-22_11h26.18.477,WM-Letters,2024.2.4,61.186928519975496,2026-01-22 11h26.32.011043 +0530,
1,DST_029_F_NUT.png,0,0,T,T,up,H,O,O,X,O,W,2,x,104,4,10,None,0,None,0,,,,,,,,,,,,,,,,,,,,,10,4,104,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1278.1900074000005,,,,,,,,,1278.1867265999317,1278.1900074000005,1279.6543928999454,1279.6543928999454,1280.1544156998862,1280.1544156998862,1280.8915215998422,1280.8915215998422,1281.3874315998983,1281.3874315998983,1281.3874315998983,1281.3874315998983,1281.3874315998983,1281.3874315998983,1281.3874315998983,1281.3874315998983,1281.3874315998983,3.2360670000780374,3.2492230001371354,1281.5904641000088,1281.5904641000088,1281.5904641000088,1281.5904641000088,1281.5904641000088,1281.5904641000088,1281.5904641000088,1283.603756699944,1283.5889451999683,None,0,1283.5940729998983,1283.603756699944,1284.103743699845,1284.103743699845,1284.103743699845,1287.1040558000095,1287.1040558000095,1287.088281000033,None,0,1287.0890647999477,1287.1040558000095,1287.6409952999093,1287.5882275998592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP31,001,2026-01-22_11h26.18.477,WM-Letters,2024.2.4,61.186928519975496,2026-01-22 11h26.32.011043 +0530,
1,DST_017_F_NUT.png,0,0,D,D,up,Z,O,N,H,O,O,2,n,105,5,10,None,0,None,0,,,,,,,,,,,,,,,,,,,,,10,5,105,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1287.6409952999093,,,,,,,,,1287.638985299971,1287.6409952999093,1289.1036676999647,1289.1036676999647,1289.6042235998902,1289.6042235998902,1290.3542125998065,1290.3542125998065,1290.854009799892,1290.854009799892,1290.854009799892,1290.854009799892,1290.854009799892,1290.854009799892,1290.854009799892,1290.854009799892,1290.854009799892,3.2485462999902666,3.265652900096029,1291.0538762998767,1291.0538762998767,1291.0538762998767,1291.0538762998767,1291.0538762998767,1291.0538762998767,1291.0538762998767,1293.0535991999786,1293.0384819998872,None,0,1293.0429157998879,1293.0535991999786,1293.5535326998215,1293.5535326998215,1293.5535326998215,1296.5538918999955,1296.5538918999955,1296.5380835998803,None,0,1296.5388986000326,1296.5538918999955,1297.0893596999813,1297.0380600998178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP31,001,2026-01-22_11h26.18.477,WM-Letters,2024.2.4,61.186928519975496,2026-01-22 11h26.32.011043 +0530,
1,DST_097_M_NUT.png,0,1,Y,Y,up,N,O,W,Z,O,O,1,n,106,6,10,None,0,None,0,,,,,,,,,,,,,,,,,,,,,10,6,106,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1297.0893596999813,,,,,,,,,1297.0879094998818,1297.0893596999813,1298.554173699813,1298.554173699813,1299.054151599994,1299.054151599994,1299.8041409000289,1299.8041409000289,1300.3039341999684,1300.3039341999684,1300.3039341999684,1300.3039341999684,1300.3039341999684,1300.3039341999684,1300.3039341999684,1300.3039341999684,1300.3039341999684,3.248961500125006,3.2661008001305163,1300.503708699951,1300.503708699951,1300.503708699951,1300.503708699951,1300.503708699951,1300.503708699951,1300.503708699951,1302.5034053998534,1302.488063900033,None,0,1302.4917990998365,1302.5034053998534,1302.9871693998575,1302.9871693998575,1303.0038405999076,1306.0037980999332,1306.0037980999332,1305.9880713999737,None,0,1305.9889616998844,1306.0037980999332,1306.5610872998368,1306.4879997000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP31,001,2026-01-22_11h26.18.477,WM-Letters,2024.2.4,61.186928519975496,2026-01-22 11h26.32.011043 +0530,
1,DST_086_M_NUT.png,0,1,G,G,up,O,V,N,O,Z,O,1,n,107,7,10,None,0,None,0,,,,,,,,,,,,,,,,,,,,,10,7,107,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1306.5610872998368,,,,,,,,,1306.5591096999124,1306.5610872998368,1307.987264599884,1307.987264599884,1308.4872445999645,1308.4872445999645,1309.2372772998642,1309.2372772998642,1309.737047499977,1309.737047499977,1309.737047499977,1309.737047499977,1309.737047499977,1309.737047499977,1309.737047499977,1309.737047499977,1309.737047499977,3.232479800004512,3.2496071001514792,1309.953512699809,1309.953512699809,1309.953512699809,1309.953512699809,1309.953512699809,1309.953512699809,1309.953512699809,1311.9535984999966,1311.9378485998604,None,0,1311.9412854998372,1311.9535984999966,1312.4535444998182,1312.4535444998182,1312.4535444998182,1315.4535727999173,1315.4535727999173,1315.4377391999587,None,0,1315.4384880999569,1315.4535727999173,1315.99154670001,1315.9376405999064,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP31,001,2026-01-22_11h26.18.477,WM-Letters,2024.2.4,61.186928519975496,2026-01-22 11h26.32.011043 +0530,
1,DST_116_M_NUT.png,0,1,Z,B,down,O,O,W,N,Z,O,1,n,108,8,10,None,0,None,0,,,,,,,,,,,,,,,,,,,,,10,8,108,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.99154670001,,,,,,,,,1315.9901274999138,1315.99154670001,1317.453608599957,1317.453608599957,1317.9536299998872,1317.9536299998872,1318.7035517999902,1318.7035517999902,1319.2031457999256,1319.2031457999256,1319.2031457999256,1319.2031457999256,1319.2031457999256,1319.2031457999256,1319.2031457999256,1319.2031457999256,1319.2031457999256,3.2490155999548733,3.2655430000741035,1319.4035688999575,1319.4035688999575,1319.4035688999575,1319.4035688999575,1319.4035688999575,1319.4035688999575,1319.4035688999575,1321.403565599816,1321.3878377999645,None,0,1321.3918257998303,1321.403565599816,1321.9032508998644,1321.9032508998644,1321.9032508998644,1324.903482799884,1324.903482799884,1324.8877168998588,None,0,1324.8885881998576,1324.903482799884,1325.4427265999839,1325.3878144000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP31,001,2026-01-22_11h26.18.477,WM-Letters,2024.2.4,61.186928519975496,2026-01-22 11h26.32.011043 +0530,
1,DST_036_F_NUT.png,0,0,J,J,up,V,X,O,O,O,K,2,x,109,9,10,None,0,None,0,,,,,,,,,,,,,,,,,,,,,10,9,109,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1325.4427265999839,,,,,,,,,1325.4407043999527,1325.4427265999839,1326.9034378998913,1326.9034378998913,1327.4035840998404,1327.4035840998404,1328.1369602999184,1328.1369602999184,1328.6531403998379,1328.6531403998379,1328.6531403998379,1328.6531403998379,1328.6531403998379,1328.6531403998379,1328.6531403998379,1328.6531403998379,1328.6531403998379,3.2490583998151124,3.265490199904889,1328.8534587998874,1328.8534587998874,1328.8534587998874,1328.8534587998874,1328.8534587998874,1328.8534587998874,1328.8534587998874,1330.836458799895,1330.8235317999497,None,0,1330.824909699848,1330.836458799895,1331.3237643998582,1331.3237643998582,1331.3365185998846,1334.336686699884,1334.336686699884,1334.3207919998094,None,0,1334.3214699998498,1334.336686699884,1334.8886388998944,1334.8208895998541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP31,001,2026-01-22_11h26.18.477,WM-Letters,2024.2.4,61.186928519975496,2026-01-22 11h26.32.011043 +0530,
1,DST_016_M_NUT.png,0,1,A,H,down,O,K,O,H,O,N,1,n,110,0,11,None,0,None,0,,,,,,,,,,,,,,,,,,,,,11,0,110,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1334.8886388998944,,,,,,,,,1334.885132299969,1334.8886388998944,1336.3367981000338,1336.3367981000338,1336.8367925998755,1336.8367925998755,1337.5867856999394,1337.5867856999394,1338.0868261998985,1338.0868261998985,1338.0868261998985,1338.0868261998985,1338.0868261998985,1338.0868261998985,1338.0868261998985,1338.0868261998985,1338.0868261998985,3.2465503001585603,3.264028200181201,1338.2865760999266,1338.2865760999266,1338.2865760999266,1338.2865760999266,1338.2865760999266,1338.2865760999266,1338.2865760999266,1340.2865180999506,1340.270614199806,None,0,1340.273612999823,1340.2865180999506,1340.7700306999031,1340.7700306999031,1340.7866696999408,1343.7696179000195,1343.7696179000195,1343.75403309986,None,0,1343.754748399835,1343.7696179000195,1344.3081676999573,1344.2538141999394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP31,001,2026-01-22_11h26.18.477,WM-Letters,2024.2.4,61.186928519975496,2026-01-22 11h26.32.011043 +0530,
1,DST_036_F_NUT.png,0,0,J,J,up,V,X,O,O,O,K,2,x,111,1,11,None,0,None,0,,,,,,,,,,,,,,,,,,,,,11,1,111,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1344.3081676999573,,,,,,,,,1344.3041005998384,1344.3081676999573,1345.7699527000077,1345.7699527000077,1346.269951599883,1346.269951599883,1347.0199231998995,1347.0199231998995,1347.5211680999491,1347.5211680999491,1347.5211680999491,1347.5211680999491,1347.5211680999491,1347.5211680999491,1347.5211680999491,1347.5211680999491,1347.5211680999491,3.2326990000437945,3.2507766999769956,1347.7197860998567,1347.7197860998567,1347.7197860998567,1347.7197860998567,1347.7197860998567,1347.7197860998567,1347.7197860998567,1349.720051100012,1349.7045903999824,None,0,1349.7096927999519,1349.720051100012,1350.219706499949,1350.219706499949,1350.219706499949,1353.2197507999372,1353.2197507999372,1353.203839799855,None,0,1353.2046140998136,1353.2197507999372,1353.7711139998864,1353.7037767998409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP31,001,2026-01-22_11h26.18.477,WM-Letters,2024.2.4,61.186928519975496,2026-01-22 11h26.32.011043 +0530,
1,DST_017_F_NUT.png,0,0,D,D,up,Z,O,N,H,O,O,2,n,112,2,11,None,0,None,0,,,,,,,,,,,,,,,,,,,,,11,2,112,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1353.7711139998864,,,,,,,,,1353.7676430998836,1353.7711139998864,1355.2196831000037,1355.2196831000037,1355.7196482999716,1355.7196482999716,1356.4696306998376,1356.4696306998376,1356.9696024998557,1356.9696024998557,1356.9696024998557,1356.9696024998557,1356.9696024998557,1356.9696024998557,1356.9696024998557,1356.9696024998557,1356.9696024998557,3.248307199915871,3.2655023999977857,1357.1696567998733,1357.1696567998733,1357.1696567998733,1357.1696567998733,1357.1696567998733,1357.1696567998733,1357.1696567998733,1359.169596399879,1359.1536891998257,None,0,1359.15695149987,1359.169596399879,1359.6529971000273,1359.6529971000273,1359.6695743999444,1362.6528960999567,1362.6528960999567,1362.6369119000155,None,0,1362.6376229999587,1362.6528960999567,1363.1949560998473,1363.1368885999545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP31,001,2026-01-22_11h26.18.477,WM-Letters,2024.2.4,61.186928519975496,2026-01-22 11h26.32.011043 +0530,
