srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,,,,
2,DST_098_M_NUT.png,0,1,C,C,up,O,H,X,O,K,O,1,x,2,2,0,x,1,1.0087207999999900,None,up,1,0.5210124000000180,None,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,10,,,,,,,,,,,,,352.60505260000000,,,,,,,,,,,,,,,,,,,,,,,,,352.58933690000000,352.60505260000000,354.0383512000000,354.0383512000000,354.5383409000000,354.5383409000000,355.2883404000000,355.2883404000000,355.7883238000000,355.7883238000000,355.7883238000000,355.7883238000000,355.7883238000000,355.7883238000000,355.7883238000000,355.7883238000000,355.7883238000000,3.2327519999998900,3.2496523999998300,355.98831850000000,355.98831850000000,355.98831850000000,355.98831850000000,355.98831850000000,355.98831850000000,355.98831850000000,356.80556320000000,,,,,356.8067103000000,356.82163370000000,356.82163370000000,357.355462,,,,,357.3557557000000,357.37162960000000,357.9216220000000,357.85522560000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.0087207999999900,None,up,1,0.5210124000000180,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_135_F_NUT.png,0,0,M,M,up,O,Z,O,W,N,O,2,n,3,3,0,n,1,1.0967906999999300,None,up,1,0.5217158999998900,None,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,18,,,,,,,,,,,,,357.9216220000000,,,,,,,,,,,,,,,,,,,,,,,,,357.9032851000000,357.9216220000000,359.3549333000000,359.3549333000000,359.8549223,359.8549223,360.6049157000000,360.6049157000000,361.10490200000000,361.10490200000000,361.10490200000000,361.10490200000000,361.10490200000000,361.10490200000000,361.10490200000000,361.10490200000000,361.10490200000000,3.232709899999920,3.2496527999996900,361.30489450000000,361.30489450000000,361.30489450000000,361.30489450000000,361.30489450000000,361.30489450000000,361.30489450000000,362.2054581000000,,,,,362.2065942000000,362.2215447000000,362.2215447000000,362.7554116000000,,,,,362.7557015000000,362.7715379000000,363.32153510000000,363.2551279000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.0967906999999300,None,up,1,0.5217158999998900,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_025_F_HPY.png,1,0,K,B,down,O,V,O,O,W,N,4,n,4,4,0,n,1,0.8083826000001860,None,up,0,2.0867279999997700,None,,,,,,,,,,,,,,,,,,,,,,,,,0,4,4,7,,,,,,,,,,,,,363.32153510000000,,,,,,,,,,,,,,,,,,,,,,,,,363.3070619,363.32153510000000,364.7548431,364.7548431,365.25482850000000,365.25482850000000,366.0048146000000,366.0048146000000,366.50480970000000,366.50480970000000,366.50480970000000,366.50480970000000,366.50480970000000,366.50480970000000,366.50480970000000,366.50480970000000,366.50480970000000,3.2327116999999800,3.249603400000070,366.7048079000000,366.7048079000000,366.7048079000000,366.7048079000000,366.7048079000000,366.7048079000000,366.7048079000000,367.3220443,,,,,367.3232036000000,367.3381181,367.3381181,369.4386236,,,,,369.4402771,369.45476290000000,370.0047489000000,369.93836310000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.8083826000001860,None,up,0,2.0867279999997700,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_114_M_HPY.png,1,1,M,Z,down,O,N,W,Z,O,O,3,n,5,5,0,n,1,1.08699230000002,None,down,1,0.5886640999997330,None,,,,,,,,,,,,,,,,,,,,,,,,,0,5,5,3,,,,,,,,,,,,,370.0047489000000,,,,,,,,,,,,,,,,,,,,,,,,,369.9895399000000,370.0047489000000,371.4380537000000,371.4380537000000,371.9380411000000,371.9380411000000,372.6880163000000,372.6880163000000,373.1880148,373.1880148,373.1880148,373.1880148,373.1880148,373.1880148,373.1880148,373.1880148,373.1880148,3.232702100000100,3.249580100000000,373.38800560000000,373.38800560000000,373.38800560000000,373.38800560000000,373.38800560000000,373.38800560000000,373.38800560000000,374.2885546000000,,,,,374.2896904000000,374.30466000000000,374.30466000000000,374.9052118000000,,,,,374.9067835000000,374.92132170000000,375.47131590000000,375.4049146000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.08699230000002,None,down,1,0.5886640999997330,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_009_F_NUT.png,0,0,S,S,up,K,O,X,H,O,O,2,x,6,6,0,x,1,0.9016176000000090,None,up,1,0.5796464000000010,None,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,19,,,,,,,,,,,,,375.47131590000000,,,,,,,,,,,,,,,,,,,,,,,,,375.4615063000000,375.47131590000000,376.9046351000000,376.9046351000000,377.4046204000000,377.4046204000000,378.15460580000000,378.15460580000000,378.6546040000000,378.6546040000000,378.6546040000000,378.6546040000000,378.6546040000000,378.6546040000000,378.6546040000000,378.6546040000000,378.6546040000000,3.232710499999940,3.249614500000010,378.85460090000000,378.85460090000000,378.85460090000000,378.85460090000000,378.85460090000000,378.85460090000000,378.85460090000000,379.5717897000000,,,,,379.57294390000000,379.5879180000000,379.5879180000000,380.1718274,,,,,380.1721186,380.18790960000000,380.73790510000000,380.6715167000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.9016176000000090,None,up,1,0.5796464000000010,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_133_F_HPY.png,1,0,G,H,down,O,W,Z,X,O,O,4,x,7,7,0,x,1,1.264944099999870,None,down,1,0.5682340000003020,None,,,,,,,,,,,,,,,,,,,,,,,,,0,7,7,8,,,,,,,,,,,,,380.73790510000000,,,,,,,,,,,,,,,,,,,,,,,,,380.7242427000000,380.73790510000000,382.1712155,382.1712155,382.67119920000000,382.67119920000000,383.4211865000000,383.4211865000000,383.9211766000000,383.9211766000000,383.9211766000000,383.9211766000000,383.9211766000000,383.9211766000000,383.9211766000000,383.9211766000000,383.9211766000000,3.2326782000000100,3.2495810999998900,384.1211895000000,384.1211895000000,384.1211895000000,384.1211895000000,384.1211895000000,384.1211895000000,384.1211895000000,385.1884134000000,,,,,385.1895568,385.2044957000000,385.2044957000000,385.7884067,,,,,385.7886961000000,385.8044845000000,386.3544796000000,386.2880836000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.264944099999870,None,down,1,0.5682340000003020,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_016_M_HPY.png,1,1,C,A,down,O,K,O,N,H,O,3,n,8,8,0,n,1,1.2561147000001300,None,down,1,0.7432653000000760,None,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,4,,,,,,,,,,,,,386.3544796000000,,,,,,,,,,,,,,,,,,,,,,,,,386.33839020000000,386.3544796000000,387.78778200000000,387.78778200000000,388.2877711000000,388.2877711000000,389.0377502000000,389.0377502000000,389.5377595,389.5377595,389.5377595,389.5377595,389.5377595,389.5377595,389.5377595,389.5377595,389.5377595,3.232647999999700,3.249560499999920,389.7377468000000,389.7377468000000,389.7377468000000,389.7377468000000,389.7377468000000,389.7377468000000,389.7377468000000,390.8049695000000,,,,,390.8061236000000,390.8210545000000,390.8210545000000,391.57161510000000,,,,,391.5719075000000,391.58771860000000,392.1377176000000,392.07130730000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.2561147000001300,None,down,1,0.7432653000000760,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_046_F_HPY.png,1,0,J,J,up,V,O,X,O,O,Z,4,x,9,9,0,x,1,0.956654399999934,None,up,1,0.5478413999999250,None,,,,,,,,,,,,,,,,,,,,,,,,,0,9,9,6,,,,,,,,,,,,,392.1377176000000,,,,,,,,,,,,,,,,,,,,,,,,,392.1215677,392.1377176000000,393.5710197000000,393.5710197000000,394.07101150000000,394.07101150000000,394.82100400000000,394.82100400000000,395.3209942000000,395.3209942000000,395.3209942000000,395.3209942000000,395.3209942000000,395.3209942000000,395.3209942000000,395.3209942000000,395.3209942000000,3.2326883000000600,3.2495874999999600,395.5209980000000,395.5209980000000,395.5209980000000,395.5209980000000,395.5209980000000,395.5209980000000,395.5209980000000,396.2881776000000,,,,,396.2893101000000,396.30430780000000,396.30430780000000,396.85486330000000,,,,,396.85515910000000,396.87096310000000,397.4209721000000,397.3545401000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.956654399999934,None,up,1,0.5478413999999250,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_013_M_HPY.png,1,1,K,K,up,K,O,N,O,O,H,3,n,10,10,0,n,1,0.9025019000000610,None,up,1,0.666413399999783,None,,,,,,,,,,,,,,,,,,,,,,,,,0,10,10,0,,,,,,,,,,,,,397.4209721000000,,,,,,,,,,,,,,,,,,,,,,,,,397.4114063000000,397.4209721000000,398.8542963,398.8542963,399.35425540000000,399.35425540000000,400.1042392000000,400.1042392000000,400.6042405000000,400.6042405000000,400.6042405000000,400.6042405000000,400.6042405000000,400.6042405000000,400.6042405000000,400.6042405000000,400.6042405000000,3.2326828000000200,3.2496029999997500,400.8042257000000,400.8042257000000,400.8042257000000,400.8042257000000,400.8042257000000,400.8042257000000,400.8042257000000,401.5214126000000,,,,,401.5225601000000,401.5375573000000,401.5375573000000,402.2047499,,,,,402.2050405,402.2208763000000,402.7708647000000,402.7044625000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9025019000000610,None,up,1,0.666413399999783,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_103_M_NUT.png,0,1,N,E,down,V,O,O,O,Z,X,1,x,11,11,0,x,1,0.8245091999997390,None,down,1,0.5651390000002720,None,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,402.7708647000000,,,,,,,,,,,,,,,,,,,,,,,,,402.7551509,402.7708647000000,404.2041572000000,404.2041572000000,404.70416820000000,404.70416820000000,405.45415070000000,405.45415070000000,405.9541134000000,405.9541134000000,405.9541134000000,405.9541134000000,405.9541134000000,405.9541134000000,405.9541134000000,405.9541134000000,405.9541134000000,3.2327062999997900,3.2495703999998100,406.1541450000000,406.1541450000000,406.1541450000000,406.1541450000000,406.1541450000000,406.1541450000000,406.1541450000000,406.78803910000000,,,,,406.78917900000000,406.8041416000000,406.8041416000000,407.37134400000000,,,,,407.3716336000000,407.3874533000000,407.93746790000000,407.87107490000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8245091999997390,None,down,1,0.5651390000002720,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_010_M_NUT.png,0,1,Z,Z,up,O,O,V,O,X,W,1,x,12,12,0,x,1,0.8263595999997050,None,up,1,0.5667598000000000,None,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,407.93746790000000,,,,,,,,,,,,,,,,,,,,,,,,,407.92641390000000,407.93746790000000,409.3707534,409.3707534,409.87074840000000,409.87074840000000,410.6207231000000,410.6207231000000,411.1206847000000,411.1206847000000,411.1206847000000,411.1206847000000,411.1206847000000,411.1206847000000,411.1206847000000,411.1206847000000,411.1206847000000,3.2326872000003300,3.2495419000001700,411.3207202000000,411.3207202000000,411.3207202000000,411.3207202000000,411.3207202000000,411.3207202000000,411.3207202000000,411.9546398000000,,,,,411.95577460000000,411.97070900000000,411.97070900000000,412.5380130000000,,,,,412.5382998,412.5540326,413.1040259000000,413.0376325000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8263595999997050,None,up,1,0.5667598000000000,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_145_F_NUT.png,0,0,A,A,up,O,H,O,O,N,K,2,n,13,13,0,n,1,0.9340743999996450,None,up,1,0.5367946999999730,None,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,15,,,,,,,,,,,,,413.1040259000000,,,,,,,,,,,,,,,,,,,,,,,,,413.08873730000000,413.1040259000000,414.5373402,414.5373402,415.0373178,415.0373178,415.7873120000000,415.7873120000000,416.2873056000000,416.2873056000000,416.2873056000000,416.2873056000000,416.2873056000000,416.2873056000000,416.2873056000000,416.2873056000000,416.2873056000000,3.2326060999998800,3.249526699999930,416.4872707000000,416.4872707000000,416.4872707000000,416.4872707000000,416.4872707000000,416.4872707000000,416.4872707000000,417.23779160000000,,,,,417.2389412000000,417.2539515000000,417.2539515000000,417.8044943,,,,,417.8047908000000,417.8206086,418.3705735000000,418.30423470000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.9340743999996450,None,up,1,0.5367946999999730,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_015_M_NUT.png,0,1,P,F,down,O,N,Z,O,W,O,1,n,14,14,0,n,1,1.0212071999999400,None,up,0,0.5644431000000620,None,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,13,,,,,,,,,,,,,418.3705735000000,,,,,,,,,,,,,,,,,,,,,,,,,418.35362490000000,418.3705735000000,419.8039076,419.8039076,420.3039031000000,420.3039031000000,421.05389090000000,421.05389090000000,421.55388500000000,421.55388500000000,421.55388500000000,421.55388500000000,421.55388500000000,421.55388500000000,421.55388500000000,421.55388500000000,421.55388500000000,3.232714599999780,3.2496031000000600,421.7538781000000,421.7538781000000,421.7538781000000,421.7538781000000,421.7538781000000,421.7538781000000,421.7538781000000,422.5877195000000,,,,,422.58885850000000,422.6038612000000,422.6038612000000,423.1711666000000,,,,,423.17278490000000,423.1871729000000,423.7371456000000,423.6707956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.0212071999999400,None,up,0,0.5644431000000620,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_149_F_NUT.png,0,0,C,I,down,Z,N,O,O,V,O,2,n,15,15,0,n,1,1.2734498999998300,None,down,1,0.6456441999998790,None,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,16,,,,,,,,,,,,,423.7371456000000,,,,,,,,,,,,,,,,,,,,,,,,,423.72141690000000,423.7371456000000,425.17051200000000,425.17051200000000,425.67047550000000,425.67047550000000,426.4204638000000,426.4204638000000,426.9204636000000,426.9204636000000,426.9204636000000,426.9204636000000,426.9204636000000,426.9204636000000,426.9204636000000,426.9204636000000,426.9204636000000,3.2326004999999900,3.2495144999998000,427.1204434000000,427.1204434000000,427.1204434000000,427.1204434000000,427.1204434000000,427.1204434000000,427.1204434000000,428.2043257,,,,,428.2064161000000,428.22043810000000,428.22043810000000,428.8710142,,,,,428.87258480000000,428.8870901,429.4370703000000,429.37067760000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.2734498999998300,None,down,1,0.6456441999998790,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_096_M_HPY.png,1,1,L,Y,down,O,X,W,V,O,O,3,x,16,16,0,n,0,1.8235093000003000,None,up,0,0.7125989999999550,None,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,2,,,,,,,,,,,,,429.4370703000000,,,,,,,,,,,,,,,,,,,,,,,,,429.41871100000000,429.4370703000000,430.87038640000000,430.87038640000000,431.3703781000000,431.3703781000000,432.1203747000000,432.1203747000000,432.62036850000000,432.62036850000000,432.62036850000000,432.62036850000000,432.62036850000000,432.62036850000000,432.62036850000000,432.62036850000000,432.62036850000000,3.232668399999970,3.249568300000190,432.82035890000000,432.82035890000000,432.82035890000000,432.82035890000000,432.82035890000000,432.82035890000000,432.82035890000000,434.45425160000000,,,,,434.45539150000000,434.47032260000000,434.47032260000000,435.18753700000000,,,,,435.1891730000000,435.2036486000000,435.75362940000000,435.6872149000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0,1.8235093000003000,None,up,0,0.7125989999999550,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_029_F_HPY.png,1,0,T,T,up,X,H,O,O,O,K,4,x,17,17,0,x,1,1.5121589000000300,None,up,1,0.6281627999997000,None,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,5,,,,,,,,,,,,,435.75362940000000,,,,,,,,,,,,,,,,,,,,,,,,,435.7403094000000,435.75362940000000,437.18693150000000,437.18693150000000,437.6869230000000,437.6869230000000,438.4369109000000,438.4369109000000,438.9369002000000,438.9369002000000,438.9369002000000,438.9369002000000,438.9369002000000,438.9369002000000,438.9369002000000,438.9369002000000,438.9369002000000,3.2326702000000300,3.249576899999740,439.1368996000000,439.1368996000000,439.1368996000000,439.1368996000000,439.1368996000000,439.1368996000000,439.1368996000000,440.4540955000000,,,,,440.45522230000000,440.47022940000000,440.47022940000000,441.1041292,,,,,441.1056847,441.12021920000000,441.6701885000000,441.6038047000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,1.5121589000000300,None,up,1,0.6281627999997000,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_186_F_HPY.png,1,0,G,D,down,O,O,K,H,O,X,4,x,18,18,0,x,1,0.9782982000001540,None,down,1,0.8096943000000470,None,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,9,,,,,,,,,,,,,441.6701885000000,,,,,,,,,,,,,,,,,,,,,,,,,441.6582577000000,441.6701885000000,443.10352250000000,443.10352250000000,443.60351130000000,443.60351130000000,444.35349620000000,444.35349620000000,444.85348890000000,444.85348890000000,444.85348890000000,444.85348890000000,444.85348890000000,444.85348890000000,444.85348890000000,444.85348890000000,444.85348890000000,3.2326505000000900,3.2495756000003000,445.05348660000000,445.05348660000000,445.05348660000000,445.05348660000000,445.05348660000000,445.05348660000000,445.05348660000000,445.83735490000000,,,,,445.8385080000000,445.8534691,445.8534691,446.6706701000000,,,,,446.6709569000000,446.68679020000000,447.2201157000000,447.1703835000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.9782982000001540,None,down,1,0.8096943000000470,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_048_M_NUT.png,0,1,Q,Q,up,N,O,K,H,O,O,1,n,19,19,0,n,1,1.28338229999963,None,down,0,0.7314455999999150,None,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,14,,,,,,,,,,,,,447.2201157000000,,,,,,,,,,,,,,,,,,,,,,,,,447.21511250000000,447.2201157000000,448.67009510000000,448.67009510000000,449.17005530000000,449.17005530000000,449.92007060000000,449.92007060000000,450.42008450000000,450.42008450000000,450.42008450000000,450.42008450000000,450.42008450000000,450.42008450000000,450.42008450000000,450.42008450000000,450.42008450000000,3.2327099000003700,3.2496281000003400,450.6200288,450.6200288,450.6200288,450.6200288,450.6200288,450.6200288,450.6200288,451.7040834000000,,,,,451.7052084000000,451.7200206000000,451.7200206000000,452.45400960000000,,,,,452.4556284,452.4700350000000,452.9700035000000,452.9536347000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,1.28338229999963,None,down,0,0.7314455999999150,None,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.9537250000000,452.9700035000000,452.9700035000000,490.0199687000000,space,37.04293000000010,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
2,DST_122_M_NUT.png,0,1,D  B  R  T  L,P,down,O,K,N,O,Z,O,5,n,0,0,0,,,,,,,,,n,1,1.060145100000230,None,down,1,0.7138931999998020,None,,,,,,,,,,,,,,,,,,,,,0,0,0,13,,,,,,,,,490.1527295000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.1455216000000,490.1527295000000,491.51936790000000,491.51936790000000,493.5193325,493.5193325,496.01929020000000,496.01929020000000,496.5192788000000,496.5192788000000,496.5192788000000,496.5192788000000,496.5192788000000,496.5192788000000,496.5192788000000,496.5192788000000,496.5192788000000,6.482646800000110,6.499539600000390,496.71928270000000,496.71928270000000,496.71928270000000,496.71928270000000,496.71928270000000,496.71928270000000,496.71928270000000,497.5866366,,,,,497.58778970000000,497.60260700000000,497.60260700000000,498.3197720000000,,,,,498.3200702000000,498.335904,498.9192258000000,498.8194830000000,,,,,,,,,n,1,1.060145100000230,None,down,1,0.7138931999998020,None,,,,,,,,,,,,,,,,,BACsWMP101,1,2026-01-06_11h23.48.368,WM-Letters,2024.2.4,60.624064115936300,2026-01-06 11h24.00.278019 +0530,,,,
