srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,Prac1.thisRepN,Prac1.thisTrialN,Prac1.thisN,Prac1.thisIndex,Prac2.thisRepN,Prac2.thisTrialN,Prac2.thisN,Prac2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,key_resp_2.started,p_port.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,Prac1.key_resp_2.keys,Prac1.key_resp_2.corr,Prac1.key_resp_2.rt,Prac1.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,text_10.stopped,key_resp_8.stopped,Feedback5.stopped,Prac1.key_resp_8.keys,Prac1.key_resp_8.corr,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,Prac1.key_resp_8.rt,Prac1.key_resp_8.duration,key_resp_2.stopped,reset_accu.started,reset_accu.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,key_resp_5.started,p_port_2.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,Prac2.key_resp_5.keys,Prac2.key_resp_5.corr,Prac2.key_resp_5.rt,Prac2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,text_13.stopped,key_resp_9.stopped,Feedback7.stopped,Prac2.key_resp_9.keys,Prac2.key_resp_9.corr,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,Prac2.key_resp_9.rt,Prac2.key_resp_9.duration,key_resp_5.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,text_3.stopped,key_resp_3.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block3.key_resp_2.rt,block3.key_resp_2.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,text_8.stopped,key_resp_7.stopped,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,DST_103_M_HPY.png,0,1,G  B  C  H  M,A,down,V,O,O,H,X,O,5,x,43,3,4,,,,,,,,,x,1,1.2307147000683472,None,down,1,0.9660548999672756,None,,,,,,,,,,,,,4,3,43,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.5252921000356,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561.5221104000229,561.5252921000356,562.9662805999396,562.9662805999396,564.9662621000316,564.9662621000316,567.4525809999323,567.4525809999323,567.9524947999744,567.9524947999744,567.9524947999744,567.9524947999744,567.9524947999744,567.9524947999744,567.9524947999744,567.9524947999744,567.9524947999744,6.484480400104076,6.501185900066048,568.1521063999971,568.1521063999971,568.1521063999971,568.1521063999971,568.1521063999971,568.1521063999971,568.1521063999971,569.1865987000056,x,1,1.2307147000683472,None,569.1881519999588,569.1991254999302,569.6863708000164,569.6863708000164,569.7030109999469,,,570.6665890000295,down,1,570.6682053999975,570.6823339000111,,571.1690891999751,0.9660548999672756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
1,DST_145_F_NUT.png,0,0,Y  B  T  Z  G,L,down,H,O,O,K,X,O,6,x,44,4,4,,,,,,,,,x,1,0.7615310999099165,None,up,0,0.6073970999568701,None,,,,,,,,,,,,,4,4,44,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.2246724999277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571.2179552000016,571.2246724999277,572.6690558999544,572.6690558999544,574.6662380000344,574.6662380000344,577.168955400004,577.168955400004,577.6695653999923,577.6695653999923,577.6695653999923,577.6695653999923,577.6695653999923,577.6695653999923,577.6695653999923,577.6695653999923,577.6695653999923,6.486267799977213,6.503677599946968,577.8670012999792,577.8670012999792,577.8670012999792,577.8670012999792,577.8670012999792,577.8670012999792,577.8670012999792,578.4353090999648,x,1,0.7615310999099165,None,578.4406310999766,578.4490187999327,578.9493976000231,578.9493976000231,578.9493976000231,,,579.567288100021,up,0,579.5690291000064,579.5826232000254,580.1381271999562,580.0669330999954,0.6073970999568701,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
1,DST_149_F_NUT.png,0,0,I  P  S  K  D,S,up,W,N,V,O,O,O,6,n,45,5,4,,,,,,,,,n,1,1.1352587000001222,None,down,0,0.56840749992989,None,,,,,,,,,,,,,4,5,45,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.1381271999562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580.1348941000178,580.1381271999562,581.5826432999456,581.5826432999456,583.582554499968,583.582554499968,586.0825448000105,586.0825448000105,586.5838199999416,586.5838199999416,586.5838199999416,586.5838199999416,586.5838199999416,586.5838199999416,586.5838199999416,586.5838199999416,586.5838199999416,6.498558899969794,6.516818700009026,586.7826076999772,586.7826076999772,586.7826076999772,586.7826076999772,586.7826076999772,586.7826076999772,586.7826076999772,587.7344429999357,n,1,1.1352587000001222,None,587.7385417999467,587.7490684000077,588.2492110999301,588.2492110999301,588.2492110999301,,,588.8328484999947,down,0,588.8331833999837,588.8487745999591,589.389414299978,589.3334660999244,0.56840749992989,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
1,DST_015_M_HPY.png,0,1,Z  H  D  P  L,H,up,O,X,O,Z,W,O,5,x,46,6,4,,,,,,,,,x,1,0.8982485000742599,None,up,1,0.5182630000635982,None,,,,,,,,,,,,,4,6,46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.389414299978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589.3852917000186,589.389414299978,590.8323602000019,590.8323602000019,592.8323787000263,592.8323787000263,595.3323436999926,595.3323436999926,595.8323118999833,595.8323118999833,595.8323118999833,595.8323118999833,595.8323118999833,595.8323118999833,595.8323118999833,595.8323118999833,595.8323118999833,6.482791400048882,6.500077800010331,596.0322959999321,596.0322959999321,596.0322959999321,596.0322959999321,596.0322959999321,596.0322959999321,596.0322959999321,596.7341034000274,x,1,0.8982485000742599,None,596.7376393999439,596.7486685999902,597.2489550999599,597.2489550999599,597.2489550999599,,,597.7826563999988,up,1,597.7842364000389,597.798637400032,598.362283000024,598.2836518000113,0.5182630000635982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
1,DST_010_M_HPY.png,0,1,Z  C  T  P  K,Z,up,O,X,W,O,O,Z,5,x,47,7,4,,,,,,,,,x,1,0.7980335999745876,None,None,0,,,,,,,,,,,,,,,4,7,47,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.362283000024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598.3590571000241,598.362283000024,599.7819228000008,599.7819228000008,601.7825232000323,601.7825232000323,604.2824802999385,604.2824802999385,604.7820953000337,604.7820953000337,604.7820953000337,604.7820953000337,604.7820953000337,604.7820953000337,604.7820953000337,604.7820953000337,604.7820953000337,6.482724100002088,6.499970800010487,604.982055200031,604.982055200031,604.982055200031,604.982055200031,604.982055200031,604.982055200031,604.982055200031,605.5837870000396,x,1,0.7980335999745876,None,605.5872152999509,605.6001755000325,606.0987663000124,606.0987663000124,606.0987663000124,609.0987752999645,609.0987752999645,609.0828858999303,None,0,609.087082699989,609.0987752999645,609.6385033000261,609.5828651000047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
1,DST_128_F_NUT.png,0,0,H  Y  M  K  D,B,down,O,W,N,O,Z,O,6,n,48,8,4,,,,,,,,,x,0,0.8335348000982776,None,down,1,0.6284233999904245,None,,,,,,,,,,,,,4,8,48,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.6385033000261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,609.6344689999241,609.6385033000261,611.0986631999258,611.0986631999258,613.0854688999243,613.0854688999243,615.5990145000396,615.5990145000396,616.0857340999646,616.0857340999646,616.0857340999646,616.0857340999646,616.0857340999646,616.0857340999646,616.0857340999646,616.0857340999646,616.0857340999646,6.485214300104417,6.5026857000775635,616.2986303999787,616.2986303999787,616.2986303999787,616.2986303999787,616.2986303999787,616.2986303999787,616.2986303999787,616.9325538999401,x,0,0.8335348000982776,None,616.9357171999291,616.948413599981,617.4319775999757,617.4319775999757,617.4486357999267,,,618.0668417999987,down,1,618.0710045000305,618.0819509000285,618.6191632000264,618.5655074999668,0.6284233999904245,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
1,DST_098_M_HPY.png,0,1,L  Q  P  A  F,K,down,N,K,O,O,O,V,5,n,49,9,4,,,,,,,,,n,1,1.1331647000042722,None,down,1,0.6338272000430152,None,,,,,,,,,,,,,4,9,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.6191632000264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,618.6157625999767,618.6191632000264,620.0816969999578,620.0816969999578,622.0816900000209,622.0816900000209,624.5820347999688,624.5820347999688,625.081457399996,625.081457399996,625.081457399996,625.081457399996,625.081457399996,625.081457399996,625.081457399996,625.081457399996,625.081457399996,6.49842110008467,6.514803100028075,625.2819186999695,625.2819186999695,625.2819186999695,625.2819186999695,625.2819186999695,625.2819186999695,625.2819186999695,626.2174933999777,n,1,1.1331647000042722,None,626.2229102000128,626.2314547999995,626.731493899948,626.731493899948,626.731493899948,,,627.3684828999685,down,1,627.369675999973,627.3818971000146,627.9223635999952,627.8662926999386,0.6338272000430152,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
1,DST_015_M_HPY.png,0,1,Z  H  D  P  L,H,up,O,X,O,Z,W,O,5,x,50,0,5,,,,,,,,,x,1,0.7562008999520913,None,down,0,0.9900890999706462,None,,,,,,,,,,,,,5,0,50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.9223635999952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,627.9179499000311,627.9223635999952,629.3816728999373,629.3816728999373,631.3820176000008,631.3820176000008,633.8818548999261,633.8818548999261,634.3818369000219,634.3818369000219,634.3818369000219,634.3818369000219,634.3818369000219,634.3818369000219,634.3818369000219,634.3818369000219,634.3818369000219,6.496512199984863,6.513867800007574,634.5818057999713,634.5818057999713,634.5818057999713,634.5818057999713,634.5818057999713,634.5818057999713,634.5818057999713,635.1503301999765,x,1,0.7562008999520913,None,635.1544115999714,635.1651251999428,635.665133500006,635.665133500006,635.665133500006,,,636.6656578000402,down,0,636.6674872000003,636.6813987999922,637.2194662999827,637.1659960999386,0.9900890999706462,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
1,DST_135_F_NUT.png,0,0,C  O  D  K  F,K,up,Z,O,O,N,O,V,6,n,51,1,5,,,,,,,,,n,1,0.8838955000974238,None,up,1,0.3800604999996722,None,,,,,,,,,,,,,5,1,51,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.2194662999827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,637.2162770000286,637.2194662999827,638.6649149999721,638.6649149999721,640.6648968999507,640.6648968999507,643.1648711999878,643.1648711999878,643.6648588000098,643.6648588000098,643.6648588000098,643.6648588000098,643.6648588000098,643.6648588000098,643.6648588000098,643.6648588000098,643.6648588000098,6.482466000015847,6.499758700025268,643.8648354000179,643.8648354000179,643.8648354000179,643.8648354000179,643.8648354000179,643.8648354000179,643.8648354000179,644.5661879000254,n,1,0.8838955000974238,None,644.5694217999699,644.581463499926,645.0816199999535,645.0816199999535,645.0816199999535,,,645.4672778999666,up,1,645.4712772000348,645.48122159997,646.045737999957,645.966398700024,0.3800604999996722,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
1,DST_145_F_NUT.png,0,0,Y  B  T  Z  G,L,down,H,O,O,K,X,O,6,x,52,2,5,,,,,,,,,n,0,0.7953550000675023,None,down,1,0.5501989000476897,None,,,,,,,,,,,,,5,2,52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.045737999957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.0416693999432,646.045737999957,647.4810964999488,647.4810964999488,649.4814719000133,649.4814719000133,651.9814319999423,651.9814319999423,652.4814227999886,652.4814227999886,652.4814227999886,652.4814227999886,652.4814227999886,652.4814227999886,652.4814227999886,652.4814227999886,652.4814227999886,6.497380799963139,6.514757800032385,652.6813990999945,652.6813990999945,652.6813990999945,652.6813990999945,652.6813990999945,652.6813990999945,652.6813990999945,653.2833920000121,n,0,0.7953550000675023,None,653.291361499927,653.2981567999814,653.7982311999658,653.7982311999658,653.7982311999658,,,654.3507153999526,down,1,654.3517477000132,654.3644092000322,654.9115632999456,654.8492009999463,0.5501989000476897,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
1,DST_009_F_NUT.png,0,0,R  B  K  F  G,G,up,O,H,O,X,W,O,6,x,53,3,5,,,,,,,,,n,0,0.7437343000201508,None,up,1,0.529854099964723,None,,,,,,,,,,,,,5,3,53,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.9115632999456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.9082609999459,654.9115632999456,656.3645926000318,656.3645926000318,658.3646188999992,658.3646188999992,660.8510667999508,660.8510667999508,661.3510049999459,661.3510049999459,661.3510049999459,661.3510049999459,661.3510049999459,661.3510049999459,661.3510049999459,661.3510049999459,661.3510049999459,6.483903999906033,6.500424699974246,661.5643785999855,661.5643785999855,661.5643785999855,661.5643785999855,661.5643785999855,661.5643785999855,661.5643785999855,662.099281999981,n,0,0.7437343000201508,None,662.1025400999933,662.1143429999938,662.614749899949,662.614749899949,662.614749899949,,,663.1503698999295,up,1,663.1513008000329,663.1641368999844,663.7256578999804,663.6493731000228,0.529854099964723,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
1,DST_149_F_NUT.png,0,0,I  P  S  K  D,S,up,W,N,V,O,O,O,6,n,54,4,5,,,,,,,,,x,0,0.7159649999812245,None,up,1,0.8641850999556482,None,,,,,,,,,,,,,5,4,54,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.7256578999804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,663.7236087999772,663.7256578999804,665.164651799947,665.164651799947,667.1642392999493,667.1642392999493,669.6643848000094,669.6643848000094,670.164374899934,670.164374899934,670.164374899934,670.164374899934,670.164374899934,670.164374899934,670.164374899934,670.164374899934,670.164374899934,6.497283900040202,6.514652600046247,670.364346700022,670.364346700022,670.364346700022,670.364346700022,670.364346700022,670.364346700022,670.364346700022,670.8833990999265,x,0,0.7159649999812245,None,670.8875880999258,670.8975352999987,671.3972712999675,671.3972712999675,671.3972712999675,,,672.2669344999595,up,1,672.2677703000372,672.2807298999978,672.8242262999993,672.7653655000031,0.8641850999556482,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
1,DST_010_M_HPY.png,0,1,Z  C  T  P  K,Z,up,O,X,W,O,O,Z,5,x,55,5,5,,,,,,,,,x,1,0.9509680999908596,None,down,0,0.5459551999811083,None,,,,,,,,,,,,,5,5,55,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.8242262999993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.8226001999574,672.8242262999993,674.2805678999284,674.2805678999284,676.2812343999976,676.2812343999976,678.7811453000177,678.7811453000177,679.280737199937,679.280737199937,679.280737199937,679.280737199937,679.280737199937,679.280737199937,679.280737199937,679.280737199937,679.280737199937,6.497550099971704,6.514262499986216,679.4807495999848,679.4807495999848,679.4807495999848,679.4807495999848,679.4807495999848,679.4807495999848,679.4807495999848,680.2478035000386,x,1,0.9509680999908596,None,680.2504084999673,680.2638964999933,680.7471357999602,680.7471357999602,680.7637933000224,,,681.2998888000147,down,0,681.3015760999406,681.3138260999694,681.8667038999265,681.7981716999784,0.5459551999811083,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
1,DST_103_M_HPY.png,0,1,G  B  C  H  M,A,down,V,O,O,H,X,O,5,x,56,6,5,,,,,,,,,n,0,0.8059376999735832,None,up,0,0.08337170002050698,None,,,,,,,,,,,,,5,6,56,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.8667038999265,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.8646075000288,681.8667038999265,683.3137517999858,683.3137517999858,685.3143015999813,685.3143015999813,687.8142612000229,687.8142612000229,688.3140343999257,688.3140343999257,688.3140343999257,688.3140343999257,688.3140343999257,688.3140343999257,688.3140343999257,688.3140343999257,688.3140343999257,6.497760299942456,6.514814599999227,688.5140338999918,688.5140338999918,688.5140338999918,688.5140338999918,688.5140338999918,688.5140338999918,688.5140338999918,689.1326167000225,n,0,0.8059376999735832,None,689.1385685999412,689.1470176000148,689.6469786999514,689.6469786999514,689.6469786999514,,,689.7328999999445,up,0,689.7338678999804,689.7470358000137,690.3008048000047,690.2315853999462,0.08337170002050698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BACsWMP15,001,2026-01-14_15h22.23.552,WM-Letters,2024.2.4,60.11963809493988,2026-01-14 15h22.37.929357 +0530,
