srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,p_port.started,key_resp_2.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,trials.key_resp_2.keys,trials.key_resp_2.corr,trials.key_resp_2.rt,trials.key_resp_2.duration,feedback.started,msg1.started,text_3.started,key_resp_3.started,msg1.stopped,feedback.stopped,trials.key_resp_3.keys,trials.key_resp_3.corr,trials.key_resp_3.rt,trials.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,p_port_2.started,key_resp_5.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,trials_2.key_resp_5.keys,trials_2.key_resp_5.corr,trials_2.key_resp_5.rt,trials_2.key_resp_5.duration,Feedback3.started,text_7.started,text_8.started,key_resp_7.started,text_7.stopped,Feedback3.stopped,trials_2.key_resp_7.keys,trials_2.key_resp_7.corr,trials_2.key_resp_7.rt,trials_2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,DST_074_M_HPY.png,1,1,2,2,up,O,O,X,O,O,O,3,x,11,11,0,x,1,0.4989986000000500,None,up,1,0.514683000000332,None,,,,,,,,,,,,,,,,,,,,,,,,,0,11,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,661.3337110000000,,,,,,,,,661.3268116000000,661.3337110000000,662.7503418000000,662.7503418000000,663.2503425,663.2503425,664.0003504000000,664.0003504000000,664.5003393000000,664.5003393000000,664.5003393000000,664.5003393000000,664.5003393000000,664.5003393000000,664.5003393000000,664.5003393000000,3.232731600000080,664.5003393000000,3.2496329000000500,664.7003245000000,664.7003245000000,664.7003245000000,664.7003245000000,664.7003245000000,664.7003245000000,664.7003245000000,665.0008821000000,,,,,665.0022183000000,665.0169926000000,665.5003162000000,665.5003162000000,665.5169831000000,666.0175819000000,,,,,666.0178704,666.0336312,666.6169713000000,666.5171971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.4989986000000500,None,up,1,0.514683000000332,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_114_M_HPY.png,1,1,5,1,down,O,N,O,O,O,O,3,n,12,12,0,n,1,0.632177600000432,None,down,1,0.5148136999996500,None,,,,,,,,,,,,,,,,,,,,,,,,,0,12,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,666.6169713000000,,,,,,,,,666.6118032000000,666.6169713000000,668.0169362000000,668.0169362000000,668.5169286,668.5169286,669.2669118000000,669.2669118000000,669.7669071,669.7669071,669.7669071,669.7669071,669.7669071,669.7669071,669.7669071,669.7669071,3.232634799999690,669.7669071,3.2495374000000100,669.9668993,669.9668993,669.9668993,669.9668993,669.9668993,669.9668993,669.9668993,670.400846,,,,,670.4021694000000,670.4168951000000,670.9002124000000,670.9002124000000,670.9168894,671.4174753000000,,,,,671.4177645,671.4335416000000,672.0168727,671.9171100000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.632177600000432,None,down,1,0.5148136999996500,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_029_F_HPY.png,1,0,6,6,up,X,O,O,O,O,O,4,x,13,13,0,x,1,0.6885873999999600,None,up,1,0.5358604000002740,None,,,,,,,,,,,,,,,,,,,,,,,,,0,13,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.0168727,,,,,,,,,671.9984370000000,672.0168727,673.4168418000000,673.4168418000000,673.9168296000000,673.9168296000000,674.6668165000000,674.6668165000000,675.1667918000000,675.1667918000000,675.1667918000000,675.1667918000000,675.1667918000000,675.1667918000000,675.1667918000000,675.1667918000000,3.2326428000001200,675.1667918000000,3.2495091999999200,675.3668063,675.3668063,675.3668063,675.3668063,675.3668063,675.3668063,675.3668063,675.8673731000000,,,,,675.8687106000000,675.8834663000000,676.3667937,676.3667937,676.3834578000000,676.9173058000000,,,,,676.9175929000000,676.9334425000000,677.5167840000000,677.4170295000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6885873999999600,None,up,1,0.5358604000002740,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_010_M_NUT.png,0,1,0,0,up,O,O,O,O,X,O,1,x,14,14,0,x,1,0.6202344999996970,None,up,1,0.43869150000000400,None,,,,,,,,,,,,,,,,,,,,,,,,,0,14,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,677.5167840000000,,,,,,,,,677.4986862000000,677.5167840000000,678.9167440000000,678.9167440000000,679.4167029,679.4167029,680.1667193000000,680.1667193000000,680.6667148000000,680.6667148000000,680.6667148000000,680.6667148000000,680.6667148000000,680.6667148000000,680.6667148000000,680.6667148000000,3.2327233999999400,680.6667148000000,3.2496722000000800,680.8667072000000,680.8667072000000,680.8667072000000,680.8667072000000,680.8667072000000,680.8667072000000,680.8667072000000,681.3005782,,,,,681.3019100000000,681.3166936000000,681.8000219,681.8000219,681.8166948000000,682.2505136,,,,,682.2508039000000,682.2666840000000,682.8333473000000,682.7503030000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6202344999996970,None,up,1,0.43869150000000400,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_096_M_HPY.png,1,1,8,5,down,O,X,O,O,O,O,3,x,15,15,0,x,1,0.6946744000001670,None,down,1,1.0147546999996800,None,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.8333473000000,,,,,,,,,682.8216669000000,682.8333473000000,684.2499780000000,684.2499780000000,684.7499462000000,684.7499462000000,685.4999648000000,685.4999648000000,685.9999525000000,685.9999525000000,685.9999525000000,685.9999525000000,685.9999525000000,685.9999525000000,685.9999525000000,685.9999525000000,3.2327516999998800,685.9999525000000,3.2496618999998600,686.1999592000000,686.1999592000000,686.1999592000000,686.1999592000000,686.1999592000000,686.1999592000000,686.1999592000000,686.7004759000000,,,,,686.70183,686.7166108000000,687.1999296000000,687.1999296000000,687.2165989,688.2171311000000,,,,,688.2174167000000,688.2332453000000,688.7832348000000,688.7168453000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.6946744000001670,None,down,1,1.0147546999996800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_128_F_NUT.png,0,0,8,8,up,O,O,O,O,X,O,2,x,16,16,0,x,1,0.8323158000002880,None,up,1,0.6749600999996800,None,,,,,,,,,,,,,,,,,,,,,,,,,0,16,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.7832348000000,,,,,,,,,688.7644251000000,688.7832348000000,690.216543,690.216543,690.7165415,690.7165415,691.4665257000000,691.4665257000000,691.9665226000000,691.9665226000000,691.9665226000000,691.9665226000000,691.9665226000000,691.9665226000000,691.9665226000000,691.9665226000000,3.2326993000001500,691.9665226000000,3.249602800000050,692.1665069000000,692.1665069000000,692.1665069000000,692.1665069000000,692.1665069000000,692.1665069000000,692.1665069000000,692.8004035000000,,,,,692.8017321000000,692.8164976000000,693.2997933000000,693.2997933000000,693.3164854000000,693.9836471000000,,,,,693.9839295000000,693.9998121000000,694.5498032,694.4833856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.8323158000002880,None,up,1,0.6749600999996800,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_009_F_NUT.png,0,0,4,4,up,O,O,X,O,O,O,2,x,17,17,0,x,1,0.5693523999998430,None,up,1,0.4944083000000320,None,,,,,,,,,,,,,,,,,,,,,,,,,0,17,17,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.5498032,,,,,,,,,694.5375704000000,694.5498032,695.9831051000000,695.9831051000000,696.4830971000000,696.4830971000000,697.2330936000000,697.2330936000000,697.7330856000000,697.7330856000000,697.7330856000000,697.7330856000000,697.7330856000000,697.7330856000000,697.7330856000000,697.7330856000000,3.2327438000002100,697.7330856000000,3.2496452000000300,697.9330669000000,697.9330669000000,697.9330669000000,697.9330669000000,697.9330669000000,697.9330669000000,697.9330669000000,698.3169315,,,,,698.3182481000000,698.3330633,698.8164067000000,698.8164067000000,698.8330580000000,699.3169449000000,,,,,699.3172287000000,699.3330527000000,699.8830426,699.8166391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.5693523999998430,None,up,1,0.4944083000000320,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_135_F_NUT.png,0,0,8,8,up,O,O,O,O,N,O,2,n,18,18,0,n,1,0.5485376000001450,None,up,1,0.3948857999998840,None,,,,,,,,,,,,,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.8830426,,,,,,,,,699.862889,699.8830426,701.3163520000000,701.3163520000000,701.8163235000000,701.8163235000000,702.566323,702.566323,703.0663174000000,703.0663174000000,703.0663174000000,703.0663174000000,703.0663174000000,703.0663174000000,703.0663174000000,703.0663174000000,3.232693299999940,703.0663174000000,3.2495624000002900,703.2663176000000,703.2663176000000,703.2663176000000,703.2663176000000,703.2663176000000,703.2663176000000,703.2663176000000,703.6168605000000,,,,,703.6185410000000,703.6329636,704.1162923000000,704.1162923000000,704.1329664,704.5168324000000,,,,,704.5171193000000,704.5329667000000,705.0829659000000,705.0165460000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5485376000001450,None,up,1,0.3948857999998840,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_025_F_HPY.png,1,0,1,8,down,O,O,O,O,O,N,4,n,19,19,0,n,1,0.6363722999999480,None,down,1,0.4468744000000700,None,,,,,,,,,,,,,,,,,,,,,,,,,0,19,19,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.0829659000000,,,,,,,,,705.0721394000000,705.0829659000000,706.5162600000000,706.5162600000000,707.0162456000000,707.0162456000000,707.7662357000000,707.7662357000000,708.2662375,708.2662375,708.2662375,708.2662375,708.2662375,708.2662375,708.2662375,708.2662375,3.232751400000330,708.2662375,3.249608200000240,708.4661966000000,708.4661966000000,708.4661966000000,708.4661966000000,708.4661966000000,708.4661966000000,708.4661966000000,708.9167469000000,,,,,708.9180768000000,708.9328793,709.4162043000000,709.4162043000000,709.4328743000000,709.8668356000000,,,,,709.8671244000000,709.8828734000000,710.3828498000000,710.3664487000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6363722999999480,None,down,1,0.4468744000000700,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.3665380000000,710.3828498000000,710.3828498000000,714.4333920000000,space,4.039695500000110,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_056_M_NUT.png,0,1,629459,8,down,N,O,O,O,O,O,5,n,0,0,0,,,,,,,,,n,1,0.5940028999998500,None,down,1,0.6542822000001250,None,,,,,,,,,,,,,,,,,,,,,0,0,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.582789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.5760405000000,714.582789,715.9327564,715.9327564,717.9327247000000,717.9327247000000,720.4326770000000,720.4326770000000,720.9326693000000,720.9326693000000,720.9326693000000,720.9326693000000,720.9326693000000,720.9326693000000,720.9326693000000,720.9326693000000,6.482618399999870,720.9326693000000,6.499535899999960,721.1326572000000,721.1326572000000,721.1326572000000,721.1326572000000,721.1326572000000,721.1326572000000,721.1326572000000,721.5332765000000,,,,,721.5344296000000,721.5493264000000,722.0326378,722.0326378,722.0493189000000,722.6998462000000,,,,,722.6999123,722.7159614000000,723.2826218,723.1995713000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5940028999998500,None,down,1,0.6542822000001250,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_161_F_NUT.png,0,0,216137,6,up,O,O,O,O,O,N,6,n,1,1,0,,,,,,,,,n,1,0.5392259000000200,None,up,1,0.8101028000000950,None,,,,,,,,,,,,,,,,,,,,,0,1,1,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.2826218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,723.2764591,723.2826218,724.6992562,724.6992562,726.6992380000000,726.6992380000000,729.1991996000000,729.1991996000000,729.6992021000000,729.6992021000000,729.6992021000000,729.6992021000000,729.6992021000000,729.6992021000000,729.6992021000000,729.6992021000000,6.482651900000290,729.6992021000000,6.499567700000170,729.8991795000000,729.8991795000000,729.8991795000000,729.8991795000000,729.8991795000000,729.8991795000000,729.8991795000000,730.2497256000000,,,,,730.2508628,730.2658366000000,730.7491642,730.7491642,730.7658275000000,731.5663825000000,,,,,731.5664496000000,731.5824925000000,732.1658048000000,732.0661381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5392259000000200,None,up,1,0.8101028000000950,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_030_M_NUT.png,0,1,784143,6,down,X,O,O,O,O,O,5,x,2,2,0,,,,,,,,,n,0,0.6733026000001700,None,down,1,0.7776441000000890,None,,,,,,,,,,,,,,,,,,,,,0,2,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.1658048000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732.1523527000000,732.1658048000000,733.5657806000000,733.5657806000000,735.5657486,735.5657486,738.0657029000000,738.0657029000000,738.5656951000000,738.5656951000000,738.5656951000000,738.5656951000000,738.5656951000000,738.5656951000000,738.5656951000000,738.5656951000000,6.482620899999800,738.5656951000000,6.499498700000000,738.7656933000000,738.7656933000000,738.7656933000000,738.7656933000000,738.7656933000000,738.7656933000000,738.7656933000000,739.2496164000000,,,,,739.2531243000000,739.2656845000000,739.7489762,739.7489762,739.7656885000000,740.5329459,,,,,740.5330101,740.5489954,741.1323284,741.0325775000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,0,0.6733026000001700,None,down,1,0.7776441000000890,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_064_M_HPY.png,1,1,778300,1,down,O,O,O,O,N,O,7,n,3,3,0,,,,,,,,,n,1,0.6029491999997850,None,down,1,0.9184245000001280,None,,,,,,,,,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.1323284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.1236429,741.1323284,742.5322946000000,742.5322946000000,744.53226,744.53226,747.0322107000000,747.0322107000000,747.5322058000000,747.5322058000000,747.5322058000000,747.5322058000000,747.5322058000000,747.5322058000000,747.5322058000000,747.5322058000000,6.482572299999900,747.5322058000000,6.499464999999870,747.7321940000000,747.7321940000000,747.7321940000000,747.7321940000000,747.7321940000000,747.7321940000000,747.7321940000000,748.1494228000000,,,,,748.1528564,748.1655278000000,748.6488504000000,748.6488504000000,748.6655139,749.5826975,,,,,749.5827680000000,749.5988403000000,750.1488243000000,750.0824360000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.6029491999997850,None,down,1,0.9184245000001280,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_098_M_HPY.png,1,1,783195,7,up,O,N,O,O,O,O,7,n,4,4,0,,,,,,,,,n,1,0.5370839000001980,None,up,1,0.5184105000003000,None,,,,,,,,,,,,,,,,,,,,,0,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.1488243000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.1306355000000,750.1488243000000,751.5821322000000,751.5821322000000,753.5821019,753.5821019,756.0820570000000,756.0820570000000,756.5820587000000,756.5820587000000,756.5820587000000,756.5820587000000,756.5820587000000,756.5820587000000,756.5820587000000,756.5820587000000,6.482658700000230,756.5820587000000,6.4995586,756.7820389000000,756.7820389000000,756.7820389000000,756.7820389000000,756.7820389000000,756.7820389000000,756.7820389000000,757.1325618000000,,,,,757.1337001000000,757.1486998,757.6320324000000,757.6320324000000,757.6487002000000,758.1658724000000,,,,,758.1659360000000,758.1820217,758.7653436,758.6656073000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,0.5370839000001980,None,up,1,0.5184105000003000,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
2,DST_173_F_NUT.png,0,0,702842,6,down,X,O,O,O,O,O,6,x,5,5,0,,,,,,,,,x,1,0.617875500000082,None,down,1,0.9806013999996140,None,,,,,,,,,,,,,,,,,,,,,0,5,5,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.7653436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.7540282,758.7653436,760.1653157000000,760.1653157000000,762.1652982,762.1652982,764.6652409000000,764.6652409000000,765.1652365,765.1652365,765.1652365,765.1652365,765.1652365,765.1652365,765.1652365,765.1652365,6.48267339999984,765.1652365,6.4995679999997300,765.3652195,765.3652195,765.3652195,765.3652195,765.3652195,765.3652195,765.3652195,765.7991015000000,,,,,765.8002438000000,765.8152205000000,766.2985440000000,766.2985440000000,766.3152025000000,767.2823954,,,,,767.2824598000000,767.2985091,767.8818463000000,767.7821152000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,x,1,0.617875500000082,None,down,1,0.9806013999996140,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TItiksha,1,2025-08-26_11h44.05.033,Working memory task,2024.2.4,61.11864228604080,2025-08-26 11h44.18.587538 +0530,
