srn,face,emotion,Gender,workmem,wmq,wmans,T1,T2,T3,T4,T5,T6,trig,pans,thisN,thisTrialN,thisRepN,key_resp_2.keys,key_resp_2.corr,key_resp_2.rt,key_resp_2.duration,key_resp_8.keys,key_resp_8.corr,key_resp_8.rt,key_resp_8.duration,key_resp_5.keys,key_resp_5.corr,key_resp_5.rt,key_resp_5.duration,key_resp_9.keys,key_resp_9.corr,key_resp_9.rt,key_resp_9.duration,key_resp_3.keys,key_resp_3.corr,key_resp_3.rt,key_resp_3.duration,key_resp_7.keys,key_resp_7.corr,key_resp_7.rt,key_resp_7.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,block1.thisRepN,block1.thisTrialN,block1.thisN,block1.thisIndex,block2.thisRepN,block2.thisTrialN,block2.thisN,block2.thisIndex,block3.thisRepN,block3.thisTrialN,block3.thisN,block3.thisIndex,block4.thisRepN,block4.thisTrialN,block4.thisN,block4.thisIndex,block5.thisRepN,block5.thisTrialN,block5.thisN,block5.thisIndex,block6.thisRepN,block6.thisTrialN,block6.thisN,block6.thisIndex,block7.thisRepN,block7.thisTrialN,block7.thisN,block7.thisIndex,block8.thisRepN,block8.thisTrialN,block8.thisN,block8.thisIndex,block9.thisRepN,block9.thisTrialN,block9.thisN,block9.thisIndex,block10.thisRepN,block10.thisTrialN,block10.thisN,block10.thisIndex,block11.thisRepN,block11.thisTrialN,block11.thisN,block11.thisIndex,block12.thisRepN,block12.thisTrialN,block12.thisN,block12.thisIndex,thisRow.t,notes,Instruction.started,text.started,key_resp.started,Instruction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trail.started,Cross.started,Cross.stopped,workingMemory.started,workingMemory.stopped,Mask.started,Mask.stopped,cross2.started,cross2.stopped,face_image.started,p1.started,p2.started,p3.started,p4.started,p5.started,p6.started,p_port.started,key_resp_2.started,p_port.stopped,face_image.stopped,p1.stopped,p2.stopped,p3.stopped,p4.stopped,p5.stopped,p6.stopped,trail.stopped,trials.key_resp_2.keys,trials.key_resp_2.corr,trials.key_resp_2.rt,trials.key_resp_2.duration,Feedback5.started,msg1_2.started,text_10.started,key_resp_8.started,msg1_2.stopped,Feedback5.stopped,trials.key_resp_8.keys,trials.key_resp_8.corr,trials.key_resp_8.rt,trials.key_resp_8.duration,Feedback6.started,text_11.started,text_11.stopped,Feedback6.stopped,break_2.started,text_2.started,key_resp_4.started,break_2.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,trail2.started,crossH.started,crossH.stopped,workingMemory_2.started,workingMemory_2.stopped,Mask_2.started,Mask_2.stopped,cross2_2.started,cross2_2.stopped,face_image_2.started,p1_2.started,p2_2.started,p3_2.started,p4_2.started,p5_2.started,p6_2.started,p_port_2.started,key_resp_5.started,p_port_2.stopped,face_image_2.stopped,p1_2.stopped,p2_2.stopped,p3_2.stopped,p4_2.stopped,p5_2.stopped,p6_2.stopped,trail2.stopped,trials_2.key_resp_5.keys,trials_2.key_resp_5.corr,trials_2.key_resp_5.rt,trials_2.key_resp_5.duration,Feedback7.started,text_12.started,text_13.started,key_resp_9.started,text_12.stopped,Feedback7.stopped,trials_2.key_resp_9.keys,trials_2.key_resp_9.corr,trials_2.key_resp_9.rt,trials_2.key_resp_9.duration,Feedback8.started,text_14.started,text_14.stopped,Feedback8.stopped,mainEXPstart.started,text_6.started,key_resp_6.started,mainEXPstart.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.duration,block1.key_resp_2.keys,block1.key_resp_2.corr,block1.key_resp_2.rt,block1.key_resp_2.duration,feedback.started,text_3.started,key_resp_3.started,feedback.stopped,block1.key_resp_3.keys,block1.key_resp_3.corr,block1.key_resp_3.rt,block1.key_resp_3.duration,feedback2.started,text_4.started,text_4.stopped,feedback2.stopped,block2.key_resp_5.keys,block2.key_resp_5.corr,block2.key_resp_5.rt,block2.key_resp_5.duration,Feedback3.started,text_8.started,key_resp_7.started,Feedback3.stopped,block2.key_resp_7.keys,block2.key_resp_7.corr,block2.key_resp_7.rt,block2.key_resp_7.duration,feedback4.started,text_9.started,text_9.stopped,feedback4.stopped,block3.key_resp_2.keys,block3.key_resp_2.corr,block3.key_resp_2.rt,block3.key_resp_2.duration,block3.key_resp_3.keys,block3.key_resp_3.corr,block3.key_resp_3.rt,block3.key_resp_3.duration,key_resp_2.stopped,block4.key_resp_5.keys,block4.key_resp_5.corr,block4.key_resp_5.rt,block4.key_resp_5.duration,block4.key_resp_7.keys,block4.key_resp_7.corr,block4.key_resp_7.rt,block4.key_resp_7.duration,key_resp_5.stopped,block5.key_resp_2.keys,block5.key_resp_2.corr,block5.key_resp_2.rt,block5.key_resp_2.duration,block5.key_resp_3.keys,block5.key_resp_3.corr,block5.key_resp_3.rt,block5.key_resp_3.duration,block6.key_resp_5.keys,block6.key_resp_5.corr,block6.key_resp_5.rt,block6.key_resp_5.duration,block6.key_resp_7.keys,block6.key_resp_7.corr,block6.key_resp_7.rt,block6.key_resp_7.duration,block7.key_resp_2.keys,block7.key_resp_2.corr,block7.key_resp_2.rt,block7.key_resp_2.duration,block7.key_resp_3.keys,block7.key_resp_3.corr,block7.key_resp_3.rt,block7.key_resp_3.duration,block8.key_resp_5.keys,block8.key_resp_5.corr,block8.key_resp_5.rt,block8.key_resp_5.duration,block8.key_resp_7.keys,block8.key_resp_7.corr,block8.key_resp_7.rt,block8.key_resp_7.duration,block9.key_resp_2.keys,block9.key_resp_2.corr,block9.key_resp_2.rt,block9.key_resp_2.duration,block9.key_resp_3.keys,block9.key_resp_3.corr,block9.key_resp_3.rt,block9.key_resp_3.duration,block10.key_resp_5.keys,block10.key_resp_5.corr,block10.key_resp_5.rt,block10.key_resp_5.duration,block10.key_resp_7.keys,block10.key_resp_7.corr,block10.key_resp_7.rt,block10.key_resp_7.duration,block11.key_resp_2.keys,block11.key_resp_2.corr,block11.key_resp_2.rt,block11.key_resp_2.duration,block11.key_resp_3.keys,block11.key_resp_3.corr,block11.key_resp_3.rt,block11.key_resp_3.duration,block12.key_resp_5.keys,block12.key_resp_5.corr,block12.key_resp_5.rt,block12.key_resp_5.duration,block12.key_resp_7.keys,block12.key_resp_7.corr,block12.key_resp_7.rt,block12.key_resp_7.duration,end.started,text_5.started,text_5.stopped,end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
2,DST_048_M_NUT.png,0,1,5,5,up,N,O,O,O,O,O,1,n,9,9,0,None,0,,,,,,,,,,,,,,,up,1,2.098539000027810,None,,,,,,,,,,,,,,,,,,,,,0,9,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.9797729999990,,,,,,,,,658.961431099975,658.9797729999990,660.3964005999730,660.3964005999730,660.8963871999880,660.8963871999880,661.646390000009,661.646390000009,662.1463839000210,662.1463839000210,662.1463839000210,662.1463839000210,662.1463839000210,662.1463839000210,662.1463839000210,662.1463839000210,3.2327812999719800,662.1463839000210,3.2496806999552100,662.346374900022,662.346374900022,662.346374900022,662.346374900022,662.346374900022,662.346374900022,662.346374900022,664.3299685000090,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.3310916000050,664.3463449000270,664.3463449000270,666.4468548999870,,,,,666.4471533999900,666.4629702999960,667.0462975000260,666.946560500015,,,,,,,,,,,,,,,,,None,0,,,up,1,2.098539000027810,None,664.3463449000270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
2,DST_133_F_HPY.png,1,0,3,4,down,O,O,O,X,O,O,4,x,10,10,0,x,1,1.0487585999653700,None,,,,,,,,,,,,,down,1,0.9254722999758090,None,,,,,,,,,,,,,,,,,,,,,0,10,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.0462975000260,,,,,,,,,667.0384407999810,667.0462975000260,668.4462660999850,668.4462660999850,668.9462681000010,668.9462681000010,669.696245500003,669.696245500003,670.1962402000210,670.1962402000210,670.1962402000210,670.1962402000210,670.1962402000210,670.1962402000210,670.1962402000210,670.1962402000210,3.232692699995820,670.1962402000210,3.249588400009090,670.3962333999810,670.3962333999810,670.3962333999810,670.3962333999810,670.3962333999810,670.3962333999810,670.3962333999810,671.2468029999870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.2479233000200,671.2628884000010,671.2628884000010,672.1967970000110,,,,,672.1970963000200,672.2128735000150,672.7795336000270,672.6964717999800,,,,,,,,,,,,,,,,,x,1,1.0487585999653700,None,down,1,0.9254722999758090,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
2,DST_098_M_NUT.png,0,1,9,9,up,O,O,X,O,O,O,1,x,11,11,0,x,1,0.9942225000122560,None,,,,,,,,,,,,,up,1,0.6100120000191960,None,,,,,,,,,,,,,,,,,,,,,0,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.7795336000270,,,,,,,,,672.7705794000070,672.7795336000270,674.1961554000150,674.1961554000150,674.6961462000040,674.6961462000040,675.446149699972,675.446149699972,675.9461486000220,675.9461486000220,675.9461486000220,675.9461486000220,675.9461486000220,675.9461486000220,675.9461486000220,675.9461486000220,3.2326582000241600,675.9461486000220,3.2495685999747400,676.1461458000120,676.1461458000120,676.1461458000120,676.1461458000120,676.1461458000120,676.1461458000120,676.1461458000120,676.9467693999760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.9479025999900,676.9627777999850,676.9627777999850,677.5800769000200,,,,,677.5803678000230,677.5961288000110,678.1627487000080,678.0796719000210,,,,,,,,,,,,,,,,,x,1,0.9942225000122560,None,up,1,0.6100120000191960,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
2,DST_096_M_HPY.png,1,1,8,5,down,O,X,O,O,O,O,3,x,12,12,0,x,1,0.9395354999578560,None,,,,,,,,,,,,,down,1,0.6531366999843160,None,,,,,,,,,,,,,,,,,,,,,0,12,12,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,678.1627487000080,,,,,,,,,678.149262299994,678.1627487000080,679.5793718000060,679.5793718000060,680.0793780999960,680.0793780999960,680.8293677999750,680.8293677999750,681.3293591000260,681.3293591000260,681.3293591000260,681.3293591000260,681.3293591000260,681.3293591000260,681.3293591000260,681.3293591000260,3.2325899999705100,681.3293591000260,3.249483599967790,681.5293537999970,681.5293537999970,681.5293537999970,681.5293537999970,681.5293537999970,681.5293537999970,681.5293537999970,682.2799377000190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,682.281072599988,682.2960255999930,682.2960255999930,682.9632882999720,,,,,682.9635860000270,682.9793546000150,683.5460217000220,683.4629462999870,,,,,,,,,,,,,,,,,x,1,0.9395354999578560,None,down,1,0.6531366999843160,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
2,DST_013_M_HPY.png,1,1,0,0,up,O,O,N,O,O,O,3,n,13,13,0,n,1,1.2122081000125000,None,,,,,,,,,,,,,up,1,0.7468479000381190,None,,,,,,,,,,,,,,,,,,,,,0,13,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.5460217000220,,,,,,,,,683.5381350999810,683.5460217000220,684.9626481999880,684.9626481999880,685.4626374000220,685.4626374000220,686.2126263999960,686.2126263999960,686.7126169999830,686.7126169999830,686.7126169999830,686.7126169999830,686.7126169999830,686.7126169999830,686.7126169999830,686.7126169999830,3.232642099959780,686.7126169999830,3.249536499963140,686.9126109000060,686.9126109000060,686.9126109000060,686.9126109000060,686.9126109000060,686.9126109000060,686.9126109000060,687.9298019999990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.9309214000240,687.9459295999840,687.9459295999840,688.6964801999860,,,,,688.6967800999990,688.7125824000100,689.2792455999880,689.1961751999920,,,,,,,,,,,,,,,,,n,1,1.2122081000125000,None,up,1,0.7468479000381190,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
2,DST_074_M_HPY.png,1,1,2,2,up,O,O,X,O,O,O,3,x,14,14,0,x,1,1.0466626000125000,None,,,,,,,,,,,,,up,1,0.6050723000080330,None,,,,,,,,,,,,,,,,,,,,,0,14,14,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.2792455999880,,,,,,,,,689.2678028999940,689.2792455999880,690.6958819000280,690.6958819000280,691.1958810000220,691.1958810000220,691.9458589000280,691.9458589000280,692.445858800027,692.445858800027,692.445858800027,692.445858800027,692.445858800027,692.445858800027,692.445858800027,692.445858800027,3.2326539999921800,692.445858800027,3.2495847000391200,692.6458499000290,692.6458499000290,692.6458499000290,692.6458499000290,692.6458499000290,692.6458499000290,692.6458499000290,693.4963774000060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.4975051999790,693.5124669999930,693.5124669999930,694.1296916999850,,,,,694.1299846000040,694.1458222999940,694.7458454999720,694.629417899996,,,,,,,,,,,,,,,,,x,1,1.0466626000125000,None,up,1,0.6050723000080330,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
2,DST_114_M_HPY.png,1,1,5,1,down,O,N,O,O,O,O,3,n,15,15,0,n,1,1.141094200022050,None,,,,,,,,,,,,,down,1,0.7194716000230980,None,,,,,,,,,,,,,,,,,,,,,0,15,15,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.7458454999720,,,,,,,,,694.7313454999820,694.7458454999720,696.1291004000230,696.1291004000230,696.6291096999780,696.6291096999780,697.3791011000290,697.3791011000290,697.8790923000200,697.8790923000200,697.8790923000200,697.8790923000200,697.8790923000200,697.8790923000200,697.8790923000200,697.8790923000200,3.2327091000042900,697.8790923000200,3.2495664000161900,698.0790905000180,698.0790905000180,698.0790905000180,698.0790905000180,698.0790905000180,698.0790905000180,698.0790905000180,699.0296484000280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.0307827999930,699.0457279999970,699.0457279999970,699.7795703000160,,,,,699.7798619000240,699.7957131000000,700.36237659998,700.2793196000280,,,,,,,,,,,,,,,,,n,1,1.141094200022050,None,down,1,0.7194716000230980,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
2,DST_186_F_HPY.png,1,0,2,5,down,O,O,O,O,O,X,4,x,16,16,0,x,1,0.9311109000118450,None,,,,,,,,,,,,,down,1,0.6459811999811790,None,,,,,,,,,,,,,,,,,,,,,0,16,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.36237659998,,,,,,,,,700.3480384000000,700.36237659998,701.779015099979,701.779015099979,702.2790120000140,702.2790120000140,703.028998200025,703.028998200025,703.5289941999950,703.5289941999950,703.5289941999950,703.5289941999950,703.5289941999950,703.5289941999950,703.5289941999950,703.5289941999950,3.2327318000025100,703.5289941999950,3.2496255000005500,703.728985099995,703.728985099995,703.728985099995,703.728985099995,703.728985099995,703.728985099995,703.728985099995,704.4628855999910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,704.4640076999790,704.4789746999740,704.4789746999740,705.1295079999840,,,,,705.1298042000270,705.1456249000040,705.6956229999780,705.6291976000070,,,,,,,,,,,,,,,,,x,1,0.9311109000118450,None,down,1,0.6459811999811790,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
2,DST_046_F_HPY.png,1,0,6,6,up,O,O,X,O,O,O,4,x,17,17,0,x,1,0.8377061000210230,None,,,,,,,,,,,,,up,1,0.858667999971658,None,,,,,,,,,,,,,,,,,,,,,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.6956229999780,,,,,,,,,705.679806399974,705.6956229999780,707.1289032999780,707.1289032999780,707.628913099994,707.628913099994,708.3789062000000,708.3789062000000,708.8788997000080,708.8788997000080,708.8788997000080,708.8788997000080,708.8788997000080,708.8788997000080,708.8788997000080,708.8788997000080,3.2327129000332200,708.8788997000080,3.2495951000019000,709.0788972000010,709.0788972000010,709.0788972000010,709.0788972000010,709.0788972000010,709.0788972000010,709.0788972000010,709.7294336999770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,709.730604899989,709.7455479999770,709.7455479999770,710.6127272999730,,,,,710.6130229000120,710.6288680000000,711.1955277000090,711.1124588000240,,,,,,,,,,,,,,,,,x,1,0.8377061000210230,None,up,1,0.858667999971658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
2,DST_010_M_NUT.png,0,1,0,0,up,O,O,O,O,X,O,1,x,18,18,0,x,1,0.922673000022769,None,,,,,,,,,,,,,up,1,0.5403067999868650,None,,,,,,,,,,,,,,,,,,,,,0,18,18,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,711.1955277000090,,,,,,,,,711.1820190000000,711.1955277000090,712.6121776999790,712.6121776999790,713.1121536000280,713.1121536000280,713.8621409999910,713.8621409999910,714.3621402999850,714.3621402999850,714.3621402999850,714.3621402999850,714.3621402999850,714.3621402999850,714.3621402999850,714.3621402999850,3.23271269997349,714.3621402999850,3.2495938999927600,714.5621348000130,714.5621348000130,714.5621348000130,714.5621348000130,714.5621348000130,714.5621348000130,714.5621348000130,715.2959787999860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,715.2974542999870,715.3120868999980,715.3120868999980,715.8626792000140,,,,,715.8629722999760,715.878775899997,716.4454264999950,716.3624392999920,,,,,,,,,,,,,,,,,x,1,0.922673000022769,None,up,1,0.5403067999868650,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
2,DST_103_M_NUT.png,0,1,7,1,down,O,O,O,O,O,X,1,x,19,19,0,x,1,1.0568969000014500,None,,,,,,,,,,,,,down,1,0.8368231000495140,None,,,,,,,,,,,,,,,,,,,,,0,19,19,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.4454264999950,,,,,,,,,716.4240154000000,716.4454264999950,717.8620729999970,717.8620729999970,718.3620604000170,718.3620604000170,719.112047099974,719.112047099974,719.6120388000270,719.6120388000270,719.6120388000270,719.6120388000270,719.6120388000270,719.6120388000270,719.6120388000270,719.6120388000270,3.232675699982790,719.6120388000270,3.2495626999880200,719.8120449000270,719.8120449000270,719.8120449000270,719.8120449000270,719.8120449000270,719.8120449000270,719.8120449000270,720.6792244000240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.6803468000140,720.6953709999800,720.6953709999800,721.5458414999890,,,,,721.5461394999880,721.5620095999910,722.061993499985,722.0456149000090,,,,,,,,,,,,,,,,,x,1,1.0568969000014500,None,down,1,0.8368231000495140,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,722.045715300017,722.061993499985,722.061993499985,750.7453811999880,space,28.670667099999300,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
2,DST_077_M_HPY.png,1,1,804262,1,down,X,O,O,O,O,O,7,x,0,0,0,,,,,,,,,x,1,0.8876801999867890,None,,,,,,,,,down,1,1.0989875000086600,None,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.8781566999970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.8627848000030,750.8781566999970,752.2448097000020,752.2448097000020,754.2447713000000,754.2447713000000,756.7447276000170,756.7447276000170,757.2447251999980,757.2447251999980,757.2447251999980,757.2447251999980,757.2447251999980,757.2447251999980,757.2447251999980,757.2447251999980,6.482660000037870,757.2447251999980,6.499575300025750,757.4447076999930,757.4447076999930,757.4447076999930,757.4447076999930,757.4447076999930,757.4447076999930,757.4447076999930,758.1452447000190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,758.1463753000140,758.1613702999890,758.1613702999890,759.2619184000070,,,,,759.2619876000100,759.2780127999720,759.8280138000260,759.7616159999740,,,,,,,,,,x,1,0.8876801999867890,None,down,1,1.0989875000086600,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
2,DST_098_M_HPY.png,1,1,783195,7,up,O,N,O,O,O,O,7,n,1,1,0,,,,,,,,,n,1,0.6946967000258160,None,,,,,,,,,up,1,1.0023176000104300,None,,,,,,,,,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.8280138000260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,759.8098170000010,759.8280138000260,761.2613103999760,761.2613103999760,763.2612808999840,763.2612808999840,765.7612391000150,765.7612391000150,766.2612305000080,766.2612305000080,766.2612305000080,766.2612305000080,766.2612305000080,766.2612305000080,766.2612305000080,766.2612305000080,6.4826324000023300,766.2612305000080,6.499543000012640,766.4612179999820,766.4612179999820,766.4612179999820,766.4612179999820,766.4612179999820,766.4612179999820,766.4612179999820,766.9617555000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,766.9628860999950,766.977885100001,766.977885100001,767.995065999974,,,,,767.9951376999960,768.011196699983,768.5611870000140,768.4947739000200,,,,,,,,,,n,1,0.6946967000258160,None,up,1,1.0023176000104300,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
2,DST_146_F_NUT.png,0,0,994466,7,down,O,O,X,O,O,O,6,x,2,2,0,,,,,,,,,x,1,0.9781350999837740,None,,,,,,,,,down,1,0.9859138000174430,None,,,,,,,,,,,,,,,,,,,,,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.5611870000140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.5432402999720,768.5611870000140,769.9944885000000,769.9944885000000,771.9944595000130,771.9944595000130,774.4944222000200,774.4944222000200,774.9944169999800,774.9944169999800,774.9944169999800,774.9944169999800,774.9944169999800,774.9944169999800,774.9944169999800,774.9944169999800,6.48261609999463,774.9944169999800,6.499559200019580,775.1943606000280,775.1943606000280,775.1943606000280,775.1943606000280,775.1943606000280,775.1943606000280,775.1943606000280,775.9783628999720,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,775.9794982000020,775.9943978000080,775.9943978000080,776.9949068999850,,,,,776.9949805000220,777.0110389000040,777.5943644000220,777.4946439000200,,,,,,,,,,x,1,0.9781350999837740,None,down,1,0.9859138000174430,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bishaka,1,2025-08-30_13h24.22.611,Working memory task,2024.2.4,60.38581707585140,2025-08-30 13h24.31.278530 +0530,
